"idstd","id","a4a","a6a","a2","a3b","a3c","a3","a13","a4b","a0","a3a","a6b","a14d","a14m","a14y","a14h","a14min","a1","a12","a1a","a1c","a7","a7a","a7b","a11","a7c","a9","a20y","a20m","a20d","b1","b1x","b3","b2a","b2b","b2c","b2d","b4","b4a","b5","b6","b6a","b6b","b7","b7a","b8","b8x","c3","c4","c5","c6","c7","c8a","c8b","c9a","c9b","c10","c11","c12","c13","c14","c15","c16","c17","c22a","c22b","c30a","c30b","d1a1a","d1a1x","d1a2","d1a3","d2","d2x","n3","ASCn3","ASCn4","ASCn5","ASCn5b","d3a","d3b","d3c","d4","d5a","d6","d7","d8","d10","d11","d12a","d12b","d13","d14","d15a","ASCd5","ASCd6","ASCd7","ASCd8","ASCd9a","ASCd9b","ASCd9d","ASCd9e","ASCd9c","ASCd9f","ASCd14","ASCd15","ASCd16","ASCd17","ASCd18a","ASCd18b","ASCd18d","ASCd18e","ASCd18c","ASCd18f","d30a","d30b","ASCr1","ASCr2","ASCr7","ASCr8","ASCr111","ASCr112","ASCr11","e1","e2b","e6","e11","ASCe12","ASCe12x","ASCe13","ASCe14","e30","h1","h2","ASCh2","h3x","h4x","h5","h6x","h7x","h8","h9","ASCh10a","ASCh10b","ASCh10c","ASCh10d","ASCh10e","f1","f2","g6a","g6b","g6c","g1a","g1b","g1c","g2","g3","g4","g5a","g5b","g5bx","g30a","i1","i2a","i2b","i3","i4a","i4b","i30","k1c","k2c","k3a","k3bc","k3e","k3f","k3hd","k4","n5a","ASCn6","ASCn7","n5b","k5a","k5a1","k5bc","k5bc1","k5i","k5i1","k5e","k5e1","k5f","k5f1","k5hdj","k5hdj1","k4b","n5c","n5d","k6","k7","k8","k9","ASCk8","ASCk8x","ASCk9","k10","k11","ASCk13","k13","k14a","k14b","k14c","k14d","k14e","k15a","k15b","k15c","k15d","k16","k17","ASCk17","ASCk18","ASCk19","k20a1","ASCk22","k21","k30","h7a","j2","j3","j4","j5","j6a","j6","j7a","j7b","j10","j11","j12","j13","j14","j15","ASCj16","ASCj17","ASCj18","ASCj19","ASCj20a","ASCj20b","ASCj20c","ASCj20d","j30a","j30b","j30c","j30e","j30f","h30","l1","l2","l3a","l3b","l4a1","l4a2","l4b","l5a","l5b","l5","l6","l6a","l8","l9b","l10","l11a","l11a1","l11b","l11b1","l30a","l30b","m1a","n2a","n2e","n2b","n2i","n2p","ASCn8","ASCn9","n6a","n7a","a15a1ax","a15a2a","a15a3","a15a1bx","a15a2b","a15b3","a15a1cx","a15a2c","a15c3","a15d","a15m","a15y","a15h","a15min","a16","a17","a18","a19h","a19m","stratificationregioncode","stratificationsizecode","stratificationsectorcode","stratificationpanelcode","wstrict","wmedian","wweak","strata"
621883,453,1,3,1,1,1,2,1,25,1,1,3,27,6,2017,8,57,8,7,1,2,2,NA,NA,NA,NA,NA,2017,4,30,2,"",99,100,0,0,0,1,25,1994,50,1,1994,25,2,1,"Unit Iso 9001 2000, Aenor ,",2,NA,NA,1,-9,NA,NA,1,NA,2,NA,2,NA,NA,-7,NA,NA,1,1,-9,4,1,"Pet Containers",2520,70,3e+06,"Three Million",5e+05,2,25,1,25,20,0,80,1,2,0,0,1996,0,0,10,90,1,-9,2,100,0,100,2,4,4,1,1,1,2,100,25,100,2,4,4,1,1,1,1,2,3,3,2,4,3,NA,NA,5,3,NA,1,2,NA,"",2,2,0,1,1,1,"New Packaging","New Products That Need New Packaging. And Improvement In The Design",1,"In The Design","Design",1,600000,2,2,2,2,1,65,168,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,1,NA,700000,1,NA,30000,4,100,100,80,0,0,20,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9e+05,0,1,1,1,1,10,"",2,2007,3000000,48,2,NA,NA,NA,NA,NA,NA,-9,NA,2,2,1,NA,NA,NA,NA,2,1,0,3,-9,1,1,2,2,NA,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,4,4,0,0,2,0,325,335,180,145,40,60,80,0,50,NA,0,NA,NA,60,1,100,NA,100,NA,3,3,9,360000,210000,1650000,NA,2.7e+09,2,-9,1050000,1500000,"Accountant",21,1,"",NA,NA,"",NA,NA,27,6,2017,10,5,1,2,3,NA,NA,1,3,1,1,1.24888634681702,2.86076140403748,2.79052686691284,14
621884,456,1,3,1,1,1,2,1,21,1,2,3,8,8,2017,10,43,8,6,1,2,2,NA,NA,NA,NA,NA,2016,12,31,2,"",52,100,0,0,0,1,1,1980,6,1,1980,37,2,1,"Iso 9001",1,7,2,1,3,0,0,0,NA,2,NA,2,NA,NA,2,NA,NA,1,1,4,3,1,"Boxes",2109,40,4.7e+08,"Four Hundred And Seventy Million",4e+08,1,10,1,10,92,0,8,1,2,0,0,2004,0,0,30,70,1,1,2,100,0,90,2,5,4,1,1,1,2,90,100,10,2,5,4,1,1,1,2,3,2,3,2,3,3,NA,NA,5,2,3,2,1,5,"",1,1,2,1,1,1,"Inmold Type Labels","Completely New",1,"Industrial Level Digital Printing","Fully Automated Impressions",1,-9,2,1,1,2,1,-9,96,100,0,0,100,0,0,1,1,2,NA,NA,"",0,1,-9,NA,2,NA,NA,0,100,100,10,60,0,20,10,1,78000000,1,40,0,0,NA,70,NA,0,NA,0,NA,30,NA,0,NA,1,5.8e+07,58000000,1,1,1,1,6,"",2,2017,18000000,48,2,NA,NA,NA,NA,NA,NA,8,1.4e+08,2,1,NA,NA,2,1,1,2,1,2,2,40,2,NA,NA,1,0,0,NA,1,1,2,1,-6,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,1,200,190,160,40,60,50,50,30,10,NA,0,NA,NA,-9,1,100,NA,50,NA,2,2,12,1.46e+08,1.5e+08,10000000,NA,4e+08,1,10,225000000,2.3e+08,"Manager",13,1,"",NA,NA,"",NA,NA,8,8,2017,11,52,1,1,1,NA,NA,1,3,1,1,1.24888634681702,2.86076140403748,2.79052686691284,14
621885,463,3,3,1,1,1,2,1,24,1,1,3,14,7,2017,11,54,8,2,1,2,1,-9,1,1,1,NA,2016,12,31,2,"",99,0,100,0,0,-9,NA,1945,-9,1,1945,20,2,1,"Iso 9001 14001",-9,NA,NA,2,NA,NA,NA,NA,NA,2,NA,-9,NA,NA,2,NA,NA,1,1,4,3,1,"Paints, Varnishes And Related",2422,100,194700000,"One Hundred Ninety-Four Million, Seven Hundred Thousand,",315540000,1,20,1,20,35,0,65,-9,2,0,0,-9,0,0,0,100,1,-9,2,100,80,100,3,2,4,1,1,1,1,98,5,95,2,4,5,2,1,1,2,3,1,3,3,3,4,1,4,NA,3,NA,1,2,NA,"",1,1,2,1,1,1,"Products Inside The Painting","There Were No Improvements",1,"Form Of Production And Distribution Process","Similary",1,-9,2,2,2,1,2,80,120,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,1,-9,NA,2,NA,NA,0,100,100,50,50,0,0,0,1,15000000,2,NA,0,50,NA,50,NA,0,NA,0,NA,0,NA,0,NA,1,2100000,0,1,1,1,1,4,"",2,2017,57000000,6,-9,NA,NA,NA,NA,NA,NA,-9,NA,2,1,NA,NA,1,NA,1,2,1,0,4,2,1,5,2,2,NA,0,NA,2,NA,NA,2,NA,NA,1,1,1,1,1,1,1,2,1,0,0,0,0,0,32,32,90,105,-9,-9,-9,-9,-9,NA,15,5,12,-9,1,100,NA,100,NA,1,2,11,42500000,1.092e+09,10000000,NA,2.194e+09,1,20,200000000,4e+08,"Manager",17,1,"",NA,NA,"",NA,NA,14,7,2017,12,58,1,1,1,NA,NA,1,3,3,1,1.24656045436859,2.21231698989868,1.60678362846375,18
621886,469,1,3,1,1,1,2,1,45,3,1,3,17,5,2017,11,30,8,2,1,2,2,NA,NA,NA,NA,NA,2016,4,31,2,"",99,100,0,0,0,2,NA,1990,5,1,1990,40,2,-6,"Iso 9000 14000 18000",2,NA,NA,1,1,6,0,NA,260000,1,0,1,30,2,NA,NA,NA,1,1,4,4,6,"Construction And Manufacture Of Electrical Panels",4520,80,2.8e+08,"Two Hundred And Eighty Million",2.07e+08,2,10,1,10,100,0,0,NA,NA,NA,NA,NA,0,0,15,85,1,10,2,100,0,20,-9,4,4,1,1,1,1,80,0,60,2,3,3,1,1,1,1,0,2,2,3,3,2,1,2,NA,NA,NA,NA,1,3,"",1,1,2,1,-9,1,"Electric Boards","Lower Technology",-9,"","",1,900000,1,2,2,2,2,NA,NA,0,0,100,0,0,100,2,NA,NA,NA,NA,"",2,1,NA,1700000,2,NA,NA,3,90,100,100,0,0,0,0,1,1800000,1,20,0,100,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,1800000,2000000,1,1,1,1,-9,"",2,2016,50000000,-9,1,2,1,2,2,1,50000000,3,4.8e+07,2,1,NA,NA,2,7,-9,2,1,0,2,0,1,3,2,1,0,0,NA,1,-9,2,-9,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,3,0,0,3,0,2,200,200,NA,NA,NA,NA,NA,NA,NA,17,0,NA,NA,-9,1,NA,NA,NA,NA,4,4,9,1.56e+08,NA,204000,NA,NA,NA,NA,NA,NA,"Manager",31,1,"",NA,NA,"",NA,NA,17,5,2017,12,17,1,2,1,NA,NA,1,3,1,1,1.24888634681702,2.86076140403748,2.79052686691284,14
621887,470,1,3,1,1,1,2,1,45,3,1,3,5,9,2017,9,13,8,1,1,2,1,2,1,2,NA,NA,2016,12,31,2,"",99,0,100,0,0,-9,NA,1910,-9,1,-9,25,2,2,"",2,NA,NA,1,1,1,0,0,NA,2,NA,2,NA,NA,NA,NA,NA,1,1,4,4,6,"Maintenance Of Elevators",4530,80,5e+08,"Five Hundred Million",4.4e+08,1,12,1,15,100,0,0,NA,NA,NA,NA,NA,0,0,10,90,1,20,2,90,0,90,2,2,2,2,1,1,2,100,90,80,3,2,3,3,1,1,2,3,3,3,2,3,2,NA,NA,4,NA,NA,NA,2,NA,"",1,2,2,1,2,2,"Equipment For Updating Elevators","It Consumes Less Energy And Is Smaller",1,"Software For Sales Management","Closer Monitoring Of Sales Proposals",2,NA,2,2,2,1,1,NA,NA,100,0,0,100,0,0,1,30,2,NA,NA,"",1,1,NA,3000000,2,NA,NA,1,0,20,100,0,0,0,0,1,7250000,2,NA,0,100,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,3500000,0,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,2,1,1,4,2,2,NA,NA,1,0,0,NA,2,NA,NA,2,NA,NA,1,3,1,2,1,1,2,1,1,2,2,1,2,2,114,113,NA,NA,NA,NA,NA,NA,NA,12,50,0,10,80,1,NA,NA,NA,NA,2,2,10,3.5e+08,NA,750000,NA,NA,NA,NA,NA,NA,"Director",25,1,"",NA,NA,"",NA,NA,5,9,2017,10,5,1,2,1,NA,NA,1,3,1,1,1.24888634681702,2.86076140403748,2.79052686691284,14
621888,471,1,3,1,1,1,2,1,34,1,1,3,7,7,2017,11,25,8,8,1,2,1,3,2,NA,NA,1,2016,12,31,2,"",90,0,100,0,0,2,NA,1957,-9,1,1957,40,2,1,"Iso 9001, Iso 14001",2,NA,NA,1,1,13,0,1,NA,2,NA,2,NA,NA,2,NA,NA,1,1,0,0,1,"Brake Pads",3430,60,2.7e+08,"Two Hundred And Seventy Million",2.5e+08,1,20,5,NA,7,0,93,2,2,0,0,-9,0,0,5,95,1,7,2,100,30,100,2,4,4,3,4,3,3,100,15,95,1,4,4,3,3,3,3,1,1,3,3,3,4,1,4,NA,3,NA,2,1,5,"",1,1,2,1,1,1,"Don't Know","Now It Is Already Armed To Place It In The Vehicle",1,"Riveted","It Is A New Process",1,900000,1,2,1,1,1,27,40,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,1,5,NA,2,NA,NA,0,80,90,90,0,0,10,0,1,1300000,1,80,0,100,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,7e+05,0,1,1,1,1,6,"",2,2016,500000,-9,1,1,2,1,2,2,-9,3,-9,-9,2,1,NA,NA,NA,NA,2,1,2,3,10,1,3,2,1,0,0,NA,1,7,2,2,NA,NA,1,3,1,1,1,1,1,1,3,2,2,1,1,2,120,112,60,60,15,30,15,1,4,NA,0,NA,NA,40,1,100,NA,60,NA,2,3,8,110490068,120891100,10598866,NA,278237970,1,19,21880054,-9,"Manager",18,1,"",NA,NA,"",NA,NA,7,7,2017,12,33,1,2,1,NA,NA,1,3,1,1,1.24888634681702,2.86076140403748,2.79052686691284,14
621889,472,1,3,1,1,1,2,1,34,1,1,2,27,6,2017,14,41,8,7,1,2,2,NA,NA,NA,NA,NA,2017,3,31,2,"",34,80,20,0,0,1,34,1962,30,1,1962,28,2,1,"Unit Iso 9000",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,2,NA,NA,1,1,4,2,1,"Armed Of The Bongo Kia",3410,100,195019900,"One Hundred Ninety-Five Million Nineteen Thousand Nine Hundred",587871632,2,10,7,NA,100,0,0,NA,NA,NA,NA,NA,0,0,30,70,2,NA,NA,90,50,90,1,5,4,3,1,1,1,100,100,100,1,5,5,3,3,2,3,0,0,3,3,3,3,NA,NA,5,2,0,2,2,NA,"",2,2,0,1,2,1,"Armed Car Gelly","New Model",1,"Paint Booth And Furnace","Improves The Quality",2,NA,2,2,2,2,2,25,45,100,0,0,100,0,0,1,120,2,NA,NA,"",0,1,7,NA,1,NA,100000,1,95,100,100,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,126000,0,1,2,1,1,10,"",2,2017,4200000,72,1,1,2,2,2,2,8500000,3,2.52e+08,2,2,1,NA,NA,NA,NA,2,1,0,2,20,1,5,2,2,NA,0,NA,2,NA,NA,2,NA,NA,1,5,1,1,2,1,1,1,3,0,0,0,0,0,20,228,-9,-9,-9,-9,-9,0,4,NA,0,NA,NA,-9,2,NA,NA,NA,NA,1,1,10,45525663,28800000,1470000,NA,3.5e+08,2,45,35700000,1.1e+09,"Manager",17,1,"Manager",25,1,"",NA,NA,27,6,2017,15,57,1,1,3,NA,NA,1,3,1,1,1.24888634681702,2.86076140403748,2.79052686691284,14
621890,479,3,3,1,1,1,2,1,72,3,1,3,27,4,2017,15,14,8,1,1,2,2,NA,NA,NA,NA,NA,2016,12,31,6,"Cede And  Big Contributors",-9,100,0,0,0,1,-9,1918,3,1,1918,10,2,1,"Iso 9001 Y 14001",2,NA,NA,2,NA,NA,NA,NA,NA,1,-9,2,NA,NA,NA,NA,NA,1,1,2,3,6,"Roadside Assistance Membership Service",5259,80,5.8e+08,"Five Hundred And Eighty Million",4.77e+08,1,10,1,10,99,1,0,NA,NA,NA,NA,-9,0,-7,100,0,NA,NA,NA,100,0,100,2,2,4,1,1,1,1,100,0,95,2,3,3,1,1,1,1,4,0,3,3,4,2,NA,NA,5,NA,NA,NA,1,4,"",2,1,2,1,2,1,"Help Service To Insurance Companies","It'S Corporate",2,"","",2,NA,1,2,2,1,2,NA,NA,80,20,0,80,20,0,2,NA,NA,NA,NA,"",0,1,NA,5000000,1,-9,NA,4,90,20,-9,-9,-9,-9,-9,1,6500000,2,NA,4200000,0,NA,30,NA,0,NA,0,NA,70,NA,0,NA,1,1.3e+07,13000000,1,1,1,1,6,"",2,2016,2250000,18,1,2,2,2,2,1,2000000,2,6e+06,-9,1,NA,NA,2,1,1,2,1,0,3,20,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,382,382,NA,NA,NA,NA,NA,NA,NA,-9,0,NA,NA,-9,1,NA,NA,NA,NA,0,1,12,2.86e+08,NA,-9,NA,NA,NA,NA,NA,NA,"Accounting Financial Manager",1,2,"",NA,NA,"",NA,NA,27,4,2017,16,19,2,3,1,NA,NA,1,3,3,1,1.24656045436859,3.07108640670776,2.88045692443848,18
621891,482,3,3,1,1,1,2,1,15,1,1,3,9,11,2017,14,19,8,8,1,2,1,22,1,2,NA,NA,2017,7,31,2,"",99,100,0,0,0,1,-9,1994,100,1,1994,9,2,2,"",1,60,2,1,0,NA,NA,0,NA,2,NA,-9,NA,NA,-9,NA,NA,1,1,0,1,1,"Rations Or Food For Livestock",1533,50,3.8e+09,"Three Billion, Eight Hundred Million",4.2e+09,2,20,1,20,100,0,0,NA,NA,NA,NA,NA,0,0,50,50,1,3,2,80,5,80,2,4,4,2,2,1,2,100,0,95,1,4,4,1,1,1,2,1,1,3,2,2,2,1,2,NA,2,7,2,1,0,"",2,1,1,1,1,2,"Rations For Dairy Cattle","Before The Ingredients Were Sold Separately And Now The Ready-Made Ration Is Elaborated And Sold",1,"Distribution Of Rations In Trucks Hopper","That In A Truck The Transport And Unloading Of Merchandise Is Carried Out And Before It Was Only The Transport",1,-9,1,2,1,1,2,60,44,60,40,0,100,0,0,1,150,2,NA,NA,"",0,1,1,NA,1,1,NA,1,80,95,10,30,0,60,0,1,72000000,1,80,8500000,20,NA,80,NA,0,NA,0,NA,0,NA,0,NA,1,8400000,8400000,1,1,1,1,3,"",2,-9,200000000,120,1,1,2,2,1,2,-9,-9,NA,2,1,NA,NA,2,1,-9,1,1,0,3,1,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,1,3,1,1,2,1,2,2,0,1,0,0,0,0,170,170,30,140,6,20,4,0,20,NA,10,0,5,47,1,NA,5,60,NA,1,2,15,1.4e+08,3.22e+08,2650000,NA,3.52e+09,2,13,256000000,3.2e+08,"Commercial Manager",8,1,"",NA,NA,"",NA,NA,9,11,2017,15,50,1,2,1,NA,NA,1,3,3,1,1.24656045436859,3.07108640670776,2.88045692443848,18
621892,487,3,3,1,1,1,2,1,51,3,1,3,21,4,2017,10,10,8,7,1,2,2,NA,NA,NA,NA,NA,2016,12,31,2,"",25,100,0,0,0,1,12,1843,2,1,1843,32,2,1,"Iso 9000",2,NA,NA,1,1,-9,-9,0,NA,1,-9,2,NA,NA,NA,NA,NA,1,1,4,4,3,"Yerba Mate",5122,10,8e+08,"Eight Hundred Million",8.64e+08,1,50,1,50,100,0,0,NA,NA,NA,NA,NA,0,2,30,70,1,7,2,100,-9,99,1,4,5,2,1,1,2,100,-9,100,2,5,5,3,1,1,1,4,4,3,3,3,4,1,4,NA,NA,NA,NA,1,5,"",-9,-9,2,1,1,1,"Pet Food","Completely New",1,"Software","Completely New",2,NA,1,1,1,1,1,NA,NA,85,15,0,85,15,0,1,-6,2,NA,NA,"",0,1,NA,350000,2,NA,NA,2,70,80,40,0,0,60,0,1,1200000,1,10,-9,60,NA,0,NA,0,NA,0,NA,40,NA,0,NA,1,6e+05,-9,1,1,1,1,7,"",2,2015,30000000,12,2,NA,NA,NA,NA,NA,NA,-9,NA,2,1,NA,NA,2,7,1,2,1,0,4,40,-9,NA,NA,2,NA,0,NA,1,1,2,-9,NA,NA,1,1,1,1,1,2,1,2,0,0,0,0,0,0,130,130,NA,NA,NA,NA,NA,NA,NA,29,12,8,3,96,1,NA,NA,NA,NA,0,0,12,4.8e+07,NA,120000,NA,NA,NA,NA,NA,NA,"Director",32,1,"",NA,NA,"",NA,NA,21,4,2017,11,19,1,1,1,NA,NA,1,3,3,1,1.24656045436859,3.07108640670776,2.88045692443848,18
621893,490,3,3,1,1,1,2,1,55,3,1,3,18,9,2017,15,23,8,8,1,2,2,NA,NA,NA,NA,NA,2017,6,30,2,"",99,0,100,0,0,2,NA,1969,-9,1,1969,30,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,1,1,3,3,5,"Accommodation Service, Hotel",5510,50,6.96e+08,"Six Hundred Ninety Six Million",8e+08,3,NA,NA,NA,50,0,50,NA,NA,NA,NA,1969,-7,NA,90,10,1,10,2,99,0,95,2,4,4,1,1,2,2,70,0,100,2,4,4,3,1,1,1,0,2,2,3,3,4,2,NA,NA,NA,NA,NA,2,NA,"",2,1,1,1,2,2,"Different Promotional Accommodation Packages And New Drinks","Before There Was No Tea Service And No Brunch Which Is An Intermediate Option Between Breakfast And Lunch",2,"","",2,NA,2,2,2,2,2,NA,NA,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,1,NA,9500000,2,NA,NA,0,90,60,100,0,0,0,0,1,145000000,1,80,0,20,NA,80,NA,0,NA,0,NA,0,NA,0,NA,1,5e+07,0,1,1,1,2,1,"",2,2015,150800000,60,1,1,2,2,2,1,580000000,1,83300000,2,2,1,NA,NA,NA,NA,2,1,0,2,60,2,NA,NA,1,0,0,NA,2,NA,NA,2,NA,NA,1,3,1,1,1,1,1,2,2,2,0,2,0,2,360,360,NA,NA,NA,NA,NA,NA,NA,250,50,40,3,40,1,NA,NA,NA,NA,2,2,10,1.8e+08,NA,25000000,NA,NA,NA,NA,NA,NA,"Manager",25,2,"",NA,NA,"",NA,NA,18,9,2017,16,23,1,2,1,NA,NA,1,3,3,1,1.24656045436859,3.07108640670776,2.88045692443848,18
621894,494,3,3,1,1,1,2,1,60,3,1,3,19,9,2017,10,2,8,8,1,2,1,6,1,2,NA,NA,2016,12,31,1,"",45,0,100,0,0,1,15,1977,50,1,1977,35,2,1,"Aenor And Iram",2,NA,NA,2,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,NA,NA,1,1,4,4,6,"Security In Money Transport",6303,70,6.46e+08,"Six Hundred Forty Six Million",5.57e+08,1,49,1,54,92,0,8,NA,NA,NA,NA,-9,0,0,-9,-9,2,NA,NA,0,0,0,1,2,4,1,1,2,4,100,13,100,2,3,4,1,1,1,1,3,1,3,2,3,2,NA,NA,3,NA,NA,NA,2,NA,"",2,2,0,1,1,2,"Cash Automation Machines","It'S A Smart Safe With A Reciter And Before It Was Just A Safe",1,"Mechanization Of The Treasury","Before It Was Partially Manual And Now Mechanized",2,NA,1,1,2,1,1,NA,NA,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,1,4,NA,2,NA,NA,3,100,100,-9,-9,-9,-9,-9,1,23000000,1,100,0,0,NA,100,NA,0,NA,0,NA,0,NA,0,NA,1,5.1e+07,0,1,1,1,1,6,"",2,2016,-9,-9,1,1,1,2,2,2,-9,2,-9,2,1,NA,NA,1,NA,1,2,1,2,4,0,1,-9,2,1,0,0,NA,1,4,2,2,NA,NA,1,3,1,1,1,1,2,1,2,2,1,2,1,2,550,560,NA,NA,NA,NA,NA,NA,NA,84,0,NA,NA,-9,1,NA,NA,NA,NA,0,3,9,4.11e+08,NA,5100000,NA,NA,NA,NA,NA,NA,"Director",35,1,"",NA,NA,"",NA,NA,19,9,2017,11,8,1,1,1,NA,NA,1,3,3,1,1.24656045436859,3.07108640670776,2.88045692443848,18
621895,502,3,2,1,1,1,2,1,60,3,1,2,15,12,2017,15,42,8,1,NA,2,1,2,1,2,NA,NA,2016,12,31,2,"",99,100,0,0,0,2,NA,2013,28,1,2013,40,2,1,"Iso 9002",2,NA,NA,1,1,1,0,0,NA,2,NA,2,NA,NA,NA,NA,NA,1,2,3,4,6,"Port Operations",6302,50,300864000,"Three Hundred Million Eight Hundred Sixty-Four Thousand",226258000,1,-9,1,28,12,20,68,NA,NA,NA,NA,2013,0,0,-9,-9,2,NA,NA,0,0,100,2,4,4,3,2,4,4,100,71,50,3,4,4,3,2,4,2,4,3,2,1,5,2,1,2,NA,NA,NA,NA,2,NA,"",2,1,1,1,1,1,"Gathering And Boarding Of Wood","Completely New",1,"System To Monitor In Real Time The Operation Activities To Administration","Before It Was Done By One Person",2,NA,1,2,2,2,1,NA,NA,0,100,0,0,100,0,2,NA,NA,NA,NA,"",4,1,NA,4462000,2,NA,NA,2,100,100,53,29,0,18,0,1,11110000,2,NA,0,0,NA,100,NA,0,NA,0,NA,0,NA,0,NA,1,7095000,0,1,1,1,2,3,"",2,2017,14500000,6,1,2,2,1,2,1,14500000,3,28275000,2,1,NA,NA,1,NA,2,1,1,4,3,10,2,NA,NA,2,NA,NA,20000,2,NA,NA,1,-6,2,2,NA,NA,NA,NA,NA,NA,NA,3,2,3,1,3,1,44,26,NA,NA,NA,NA,NA,NA,NA,6,122,10,1,68,2,NA,NA,NA,NA,3,1,15,59274500,NA,142348,NA,NA,NA,NA,NA,NA,"Accountant",1,1,"",NA,NA,"",NA,NA,15,12,2017,17,0,2,2,1,NA,NA,1,2,3,1,7.91231346130371,11.2595043182373,11.3001918792725,12
621896,504,3,2,1,1,1,2,1,60,3,1,2,5,9,2017,10,20,8,2,1,2,1,5,2,NA,NA,1,2016,12,31,2,"",99,100,0,0,0,2,NA,2008,23,1,2008,10,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,1,1,0,2,6,"Port Services For Refrigerated Containers Embarkation And Disembarkation. Equipment Fixes",6301,100,34476745,"Thirty-Four Million Five Hundred Thousand",32268695,1,29,2,NA,100,0,0,NA,NA,NA,NA,NA,0,0,100,0,NA,NA,NA,100,0,90,1,4,4,1,1,1,2,100,20,95,2,4,4,1,1,1,2,1,1,2,2,3,4,2,NA,NA,NA,NA,NA,1,5,"",2,1,2,1,1,2,"Change In Services. New Organization At Work; Refrigerated Containers","It Was Done In Another Way",2,"","",2,NA,1,2,2,2,1,NA,NA,0,0,100,0,0,100,2,NA,NA,NA,NA,"",0,2,NA,NA,2,NA,NA,1,100,100,33,33,0,34,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,2,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,2,1,2,3,30,1,2,-9,2,NA,-9,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,0,23,23,NA,NA,NA,NA,NA,NA,NA,0,8,0,12,50,2,NA,NA,NA,NA,2,3,12,-9,NA,-9,NA,NA,NA,NA,NA,NA,"Manager",9,1,"",NA,NA,"",NA,NA,5,9,2017,10,56,1,1,1,NA,NA,1,2,3,1,7.91231346130371,11.2595043182373,11.3001918792725,12
