"Sector.Detail","Sector","Size","Part.Of.Larger.Firm","Num.Establishments","Headquarters","Separate.Financial.Statements","Firm.Status","Establishment.Begin.Year","Electrical.Application","Electrical.Wait","Power.Outage","Num.Power.Outages","Power.Outage.Duration.Hours","Power.Outage.Duration.Minutes","Generator","Generator.Use","Water.Application","Water.Wait","Water.Outage","Num.Water.Outages","Water.Outage.Duration","Email","Website","Main.Activity","Sales.Nominal","Theft.Loss","Breakage.Loss","Capacity.Utilization","Operation.Hours","Capital.Purchases.Bool","Capital.Purchases.Amount","Upgraded.Capital.Bool","Upgraded.Capital.Percent","Land.Buildings.Amount","Full.Time.Employees","Full.Time.Employees.Production","Full.Time.Employees.Non.Production","Full.Time.Employees.Production.High.Skill","Full.Time.Employees.Production.Mid.Skill","Full.Time.Employees.Production.Low.Skill","Full.Time.Employees.Temporary","Full.Time.Employees.Temporary.Duration","Full.Time.Employees.Secondary.School.Percent","Labor.Cost","Raw.Material.Cost","Electricity.Cost","Total.Cost","Capital.Value","Country"
22,1,1,2,NA,NA,NA,3,2009,2,NA,1,2,3,0,2,NA,2,NA,2,NA,NA,1,1,1,5.5e+08,NA,NA,70,50,2,NA,NA,NA,NA,6,3,3,3,0,0,10,2,80,1.8e+08,2e+08,8400000,5.2e+08,1e+09,"Paraguay"
52,2,2,2,NA,NA,NA,2,2006,2,NA,1,-9,NA,NA,1,1,2,NA,NA,NA,NA,1,1,2,6e+09,NA,NA,NA,NA,1,396900000,1,1,0,22,NA,NA,NA,NA,NA,0,NA,100,-9,NA,-9,NA,NA,"Paraguay"
50,3,1,2,NA,NA,NA,3,2010,1,5,1,1,0,30,2,NA,2,NA,NA,NA,NA,1,1,6,3e+08,NA,NA,NA,NA,1,3.8e+07,1,20,0,7,NA,NA,NA,NA,NA,0,NA,90,1.65e+08,NA,1e+07,NA,NA,"Paraguay"
52,2,3,2,NA,NA,NA,1,1974,2,NA,1,-9,NA,NA,1,5,2,NA,NA,NA,NA,1,1,2,1.2e+11,NA,NA,NA,NA,1,2.5e+10,1,80,1e+08,200,NA,NA,NA,NA,NA,20,3,100,1.08e+10,NA,1e+09,NA,NA,"Paraguay"
52,2,1,2,NA,NA,NA,3,2003,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,2,7.3e+07,NA,NA,NA,NA,1,1.5e+07,2,NA,0,8,NA,NA,NA,NA,NA,0,NA,98,1.6e+07,NA,4e+06,NA,NA,"Paraguay"
60,3,1,2,NA,NA,NA,2,1996,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,6,7e+08,NA,NA,NA,NA,2,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,0,NA,50,3.5e+08,NA,6e+06,NA,NA,"Paraguay"
25,1,3,2,NA,NA,NA,5,1985,1,5,1,1,0,50,1,20,2,NA,2,NA,NA,1,2,1,2.75e+10,NA,NA,70,24,2,NA,NA,NA,NA,150,110,-9,-9,-9,-9,-9,NA,-9,7.5e+09,-9,6e+08,1.6e+10,-9,"Paraguay"
15,1,3,2,NA,NA,NA,2,1975,2,NA,1,0,NA,NA,1,20,2,NA,2,NA,NA,1,1,1,3.6375e+10,0,0,50,48,1,8.9e+08,1,40,1.103e+09,123,110,13,5,0,105,0,NA,100,1.8956e+10,4.62e+08,3.6e+08,2.36e+10,8275145000,"Paraguay"
51,3,1,2,NA,NA,NA,5,1999,2,NA,1,1,0,30,2,NA,2,NA,NA,NA,NA,1,1,3,1.8e+09,NA,NA,NA,NA,1,4e+08,2,NA,0,9,NA,NA,NA,NA,NA,2,1,80,8e+08,NA,5e+06,NA,NA,"Paraguay"
22,1,2,2,NA,NA,NA,5,2005,1,5,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,2,1,6e+09,NA,NA,40,48,1,5e+08,1,90,0,40,32,8,31,1,0,4,3,60,1.5e+09,3e+09,1.8e+08,6e+09,-9,"Paraguay"
28,1,2,2,NA,NA,NA,2,2006,2,NA,1,2,1,0,2,NA,2,NA,2,NA,NA,1,1,1,1e+10,NA,NA,80,148,2,NA,NA,NA,NA,60,35,25,25,10,0,0,NA,70,1.5e+09,2.3e+09,2.2e+07,-9,-9,"Paraguay"
52,2,1,2,NA,NA,NA,5,1995,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,2754971130,NA,NA,NA,NA,2,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,0,NA,100,3.5e+08,NA,4800000,NA,NA,"Paraguay"
60,3,3,1,23,2,NA,2,1995,1,4,1,5,0,1,1,-9,2,NA,NA,NA,NA,1,1,6,3.33e+10,NA,NA,NA,NA,1,8.325e+09,1,-9,-9,175,NA,NA,NA,NA,NA,0,NA,100,1.3e+10,NA,2.7e+09,NA,NA,"Paraguay"
52,2,2,2,NA,NA,NA,2,2005,2,NA,1,2,4,0,1,-9,2,NA,NA,NA,NA,1,1,2,1.449e+10,NA,NA,NA,NA,1,0,NA,NA,2e+08,32,NA,NA,NA,NA,NA,0,NA,99,7.5e+08,NA,1.5e+07,NA,NA,"Paraguay"
36,1,2,2,NA,NA,NA,5,1970,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,3.2e+09,NA,NA,80,48,1,-9,NA,NA,-9,20,15,5,5,8,2,0,NA,-9,2.85e+09,8e+08,-9,2.9e+09,-9,"Paraguay"
45,3,2,2,NA,NA,NA,2,1995,2,NA,2,NA,NA,NA,1,90,2,NA,NA,NA,NA,1,1,6,1.5e+10,NA,NA,NA,NA,1,-9,NA,NA,-9,50,NA,NA,NA,NA,NA,0,NA,100,9.4e+09,NA,2.4e+07,NA,NA,"Paraguay"
52,2,1,2,NA,NA,NA,3,2008,2,NA,1,2,1,0,2,NA,2,NA,NA,NA,NA,2,2,2,2.4e+08,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,-9,5e+07,NA,6e+06,NA,NA,"Paraguay"
15,1,2,2,NA,NA,NA,3,1982,2,NA,1,0,NA,NA,1,3,2,NA,2,NA,NA,1,1,1,-9,NA,NA,90,48,2,NA,NA,NA,NA,42,22,20,2,0,20,0,NA,70,-9,-9,7e+07,-9,-9,"Paraguay"
15,1,1,2,NA,NA,NA,3,1990,1,15,1,1,0,30,2,NA,2,NA,1,1,1,1,1,1,7.5e+08,NA,NA,25,7,2,NA,NA,NA,NA,7,4,3,2,1,1,0,NA,100,2.16e+08,2.5e+08,2.5e+07,5.5e+08,1e+09,"Paraguay"
52,2,2,2,NA,NA,NA,2,2004,2,NA,1,3,1,0,1,4,2,NA,NA,NA,NA,1,2,2,1.3e+10,NA,NA,NA,NA,1,5e+08,2,NA,0,28,NA,NA,NA,NA,NA,5,3,100,1.564e+09,NA,7.2e+07,NA,NA,"Paraguay"
51,3,3,2,NA,NA,NA,1,2004,2,NA,1,2,1,0,2,NA,2,NA,NA,NA,NA,1,2,3,1.375e+10,NA,NA,NA,NA,1,-9,NA,NA,-9,130,NA,NA,NA,NA,NA,0,NA,100,3.2e+09,NA,3e+08,NA,NA,"Paraguay"
52,2,3,2,NA,NA,NA,5,2004,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,3e+10,NA,NA,NA,NA,2,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,0,NA,95,2.4e+09,NA,3e+08,NA,NA,"Paraguay"
51,3,3,2,NA,NA,NA,1,1976,2,NA,1,1,0,30,2,NA,2,NA,NA,NA,NA,1,1,3,8.6e+10,NA,NA,NA,NA,1,2e+08,1,80,0,285,NA,NA,NA,NA,NA,0,NA,90,1.3e+10,NA,2e+08,NA,NA,"Paraguay"
51,3,2,2,NA,NA,NA,2,1983,2,NA,1,40,1,0,2,NA,2,NA,NA,NA,NA,1,1,3,1.5e+09,NA,NA,NA,NA,1,-9,NA,NA,-9,23,NA,NA,NA,NA,NA,0,NA,100,7e+08,NA,1.5e+07,NA,NA,"Paraguay"
45,3,2,2,NA,NA,NA,5,1996,2,NA,1,1,0,45,2,NA,2,NA,NA,NA,NA,1,1,4,1e+09,NA,NA,NA,NA,2,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,0,NA,40,3.5e+08,NA,1.5e+08,NA,NA,"Paraguay"
36,1,2,2,NA,NA,NA,1,2001,2,NA,1,1,0,45,2,NA,2,NA,2,NA,NA,1,1,1,3.6e+09,NA,NA,50,8,1,5.67e+08,2,NA,0,20,16,4,16,0,0,0,NA,40,5.28e+08,7e+08,4.8e+08,1.8e+09,2.8e+09,"Paraguay"
45,3,3,2,NA,NA,NA,2,2005,1,1,1,1,0,50,2,NA,2,NA,NA,NA,NA,1,1,4,-9,NA,NA,NA,NA,1,5550000,2,NA,4e+08,160,NA,NA,NA,NA,NA,60,6,80,4e+09,NA,1.2e+07,NA,NA,"Paraguay"
72,3,3,2,NA,NA,NA,2,1987,1,15,1,5,0,30,1,5,2,NA,NA,NA,NA,1,1,6,1.4985e+11,NA,NA,NA,NA,1,482850000,1,12,0,150,NA,NA,NA,NA,NA,0,NA,100,2.886e+10,NA,1.134e+09,NA,NA,"Paraguay"
15,1,1,2,NA,NA,NA,2,1989,2,NA,1,1,0,30,2,NA,2,NA,2,NA,NA,1,1,1,1.701e+09,0,0,-9,56,2,NA,NA,NA,NA,12,-9,3,-9,-9,-9,0,NA,60,3e+08,4.55e+08,-9,-9,-9,"Paraguay"
29,1,3,2,NA,NA,NA,5,1984,2,NA,1,0,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,1.7e+10,NA,NA,25,48,1,2.7e+09,1,100,0,135,95,40,40,40,15,35,3,80,6e+09,5.5e+09,1e+08,1.21e+10,1e+10,"Paraguay"
52,2,2,1,-9,1,1,5,1995,2,NA,1,-9,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,-9,NA,NA,NA,NA,1,0,NA,NA,2e+08,70,NA,NA,NA,NA,NA,0,NA,100,-9,NA,-9,NA,NA,"Paraguay"
52,2,1,2,NA,NA,NA,3,2004,1,15,1,1,0,30,2,NA,2,NA,NA,NA,NA,1,1,2,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,0,NA,100,-9,NA,-9,NA,NA,"Paraguay"
50,3,1,2,NA,NA,NA,5,1992,2,NA,1,1,0,1,2,NA,2,NA,NA,NA,NA,1,1,6,6e+08,NA,NA,NA,NA,1,2e+07,2,NA,0,12,NA,NA,NA,NA,NA,-9,NA,50,3.5e+08,NA,7e+06,NA,NA,"Paraguay"
60,3,3,2,NA,NA,NA,4,1924,2,NA,1,12,2,0,1,-9,2,NA,NA,NA,NA,1,1,6,2.5e+10,NA,NA,NA,NA,2,NA,NA,NA,NA,235,NA,NA,NA,NA,NA,10,1,-9,6e+09,NA,7.9e+08,NA,NA,"Paraguay"
31,1,3,2,NA,NA,NA,2,2003,2,NA,1,0,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,4.95e+10,0,0,82,45,1,1.1e+08,1,80,1.1e+08,140,105,35,35,70,0,30,8,75,8e+09,2.2e+10,2.7e+08,3.5625e+10,1.2e+10,"Paraguay"
60,3,3,2,NA,NA,NA,1,1974,1,15,1,1,-9,-9,1,30,2,NA,NA,NA,NA,1,1,6,-9,NA,NA,NA,NA,1,1.6e+10,1,80,-9,300,NA,NA,NA,NA,NA,-9,NA,-9,1e+09,NA,1.8e+09,NA,NA,"Paraguay"
60,3,3,2,NA,NA,NA,2,1996,2,NA,1,1,0,40,1,-9,2,NA,NA,NA,NA,1,1,6,1.701e+10,NA,NA,NA,NA,1,5.67e+08,2,NA,0,200,NA,NA,NA,NA,NA,0,NA,100,1.3608e+10,NA,-9,NA,NA,"Paraguay"
51,3,1,2,NA,NA,NA,2,2015,1,-9,1,4,2,0,2,NA,1,-9,NA,NA,NA,1,1,3,3.6e+09,NA,NA,NA,NA,1,-9,NA,NA,-9,15,NA,NA,NA,NA,NA,-9,NA,-9,2.4e+08,NA,4.8e+07,NA,NA,"Paraguay"
52,2,3,1,5,1,1,2,1988,2,NA,1,-9,NA,NA,1,100,2,NA,NA,NA,NA,1,1,2,-9,NA,NA,NA,NA,-9,NA,NA,NA,NA,400,NA,NA,NA,NA,NA,90,2,-9,-9,NA,-9,NA,NA,"Paraguay"
19,1,2,2,NA,NA,NA,5,1994,2,NA,1,1,0,40,2,NA,2,NA,2,NA,NA,1,2,1,2.2e+09,0,0,-9,44,1,1.1e+07,2,NA,0,20,-9,5,1,1,-9,0,NA,50,-9,-9,4200000,-9,-9,"Paraguay"
51,3,1,2,NA,NA,NA,5,2000,2,NA,1,2,3,0,2,NA,2,NA,NA,NA,NA,1,1,3,3e+08,NA,NA,NA,NA,2,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,0,NA,0,1.32e+08,NA,1.4e+07,NA,NA,"Paraguay"
24,1,2,2,NA,NA,NA,5,2004,2,NA,1,0,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,2.16e+10,NA,NA,100,48,1,1e+08,1,20,5e+08,56,36,20,7,29,0,0,NA,60,1.976e+09,5.9e+08,1.5e+07,1.6e+10,1e+11,"Paraguay"
15,1,3,2,NA,NA,NA,2,1996,2,NA,1,0,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,2.8e+10,NA,NA,66,85,1,3e+08,1,100,0,120,35,85,7,25,3,4,1,90,5.6e+09,1.4e+10,1.5e+08,2e+10,-9,"Paraguay"
45,3,2,2,NA,NA,NA,5,1992,2,NA,1,1,0,1,2,NA,2,NA,NA,NA,NA,1,1,4,2e+09,NA,NA,NA,NA,2,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,0,NA,90,1.2e+09,NA,1e+08,NA,NA,"Paraguay"
50,3,2,2,NA,NA,NA,2,1993,2,NA,1,0,NA,NA,1,100,2,NA,NA,NA,NA,1,2,3,2.75e+10,NA,NA,NA,NA,1,2e+08,2,NA,0,24,NA,NA,NA,NA,NA,0,NA,100,2.5e+09,NA,6e+07,NA,NA,"Paraguay"
51,3,1,2,NA,NA,NA,3,2005,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,3,2.8e+08,NA,NA,NA,NA,1,5e+07,1,60,0,5,NA,NA,NA,NA,NA,0,NA,-9,-9,NA,4e+06,NA,NA,"Paraguay"
15,1,2,2,NA,NA,NA,5,1972,2,NA,1,2,1,0,1,5,2,NA,1,1,1,1,1,1,7.5e+09,NA,NA,-9,56,1,4.5e+07,1,20,0,50,25,25,-9,-9,-9,0,NA,100,-9,-9,32400000,-9,-9,"Paraguay"
28,1,3,2,NA,NA,NA,2,1997,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,2e+10,NA,NA,50,48,2,NA,NA,NA,NA,175,100,75,75,0,25,0,NA,50,3.36e+09,-9,1.6e+08,-9,2.835e+11,"Paraguay"
15,1,2,2,NA,NA,NA,5,1989,2,NA,1,1,0,50,1,10,2,NA,2,NA,NA,1,1,1,8.4e+09,NA,NA,80,98,1,9.639e+10,2,NA,0,70,37,33,9,15,13,0,NA,40,1.8e+09,1.6e+09,5e+08,3.96e+09,2.5e+09,"Paraguay"
15,1,3,2,NA,NA,NA,3,1999,1,15,1,4,7,0,2,NA,2,NA,2,NA,NA,1,1,1,5.67e+10,NA,NA,100,48,1,2.3e+08,1,-9,2.3e+08,200,66,134,4,4,58,8,2,-9,7654500000,1.8711e+10,90720000,2.7979e+10,-9,"Paraguay"
15,1,3,2,NA,NA,NA,1,1959,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,3.5e+10,NA,NA,80,144,2,NA,NA,NA,NA,165,100,65,-9,-9,-9,0,NA,-9,6e+09,1.9e+10,2e+07,-9,-9,"Paraguay"
52,2,1,2,NA,NA,NA,5,2005,2,NA,1,2,3,0,2,NA,1,5,NA,NA,NA,2,2,2,3554611698,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,80,639830105,NA,4200000,NA,NA,"Paraguay"
51,3,1,2,NA,NA,NA,3,1990,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,3,4e+08,NA,NA,NA,NA,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,5,2,-9,1e+08,NA,7e+06,NA,NA,"Paraguay"
50,3,2,2,NA,NA,NA,2,1997,1,1,1,20,3,0,2,NA,2,NA,NA,NA,NA,1,1,6,1.728e+10,NA,NA,NA,NA,2,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,0,NA,-9,1.152e+09,NA,1.2e+07,NA,NA,"Paraguay"
52,2,1,2,NA,NA,NA,3,2012,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,2,6e+07,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,96,3.9e+07,NA,8e+06,NA,NA,"Paraguay"
52,2,1,2,NA,NA,NA,3,1994,2,NA,1,5,1,0,2,NA,2,NA,NA,NA,NA,1,2,2,1e+09,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,100,1e+08,NA,7e+06,NA,NA,"Paraguay"
52,2,2,2,NA,NA,NA,5,1996,2,NA,1,2,1,0,2,NA,2,NA,NA,NA,NA,1,1,2,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,0,NA,100,-9,NA,-9,NA,NA,"Paraguay"
52,2,2,1,3,1,1,1,1985,2,NA,1,-9,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,1.11e+10,NA,NA,NA,NA,2,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,0,NA,80,2.22e+09,NA,5.55e+08,NA,NA,"Paraguay"
15,1,2,2,NA,NA,NA,5,1966,2,NA,1,1,0,40,2,NA,2,NA,2,NA,NA,1,1,1,6e+09,NA,NA,7,48,1,170100000,2,NA,0,60,15,45,1,2,12,0,NA,80,-9,3.5e+09,-9,4e+09,-9,"Paraguay"
34,1,2,1,3,1,1,2,1991,2,NA,1,0,NA,NA,1,4,2,NA,2,NA,NA,1,1,1,-9,NA,NA,40,48,1,-9,NA,NA,-9,70,50,20,10,3,37,0,NA,90,-9,-9,-9,-9,-9,"Paraguay"
51,3,2,1,5,1,2,2,1999,2,NA,1,3,1,0,2,NA,-9,NA,NA,NA,NA,1,1,3,6e+10,NA,NA,NA,NA,1,-9,NA,NA,-9,90,NA,NA,NA,NA,NA,5,2,100,3.3e+09,NA,4e+07,NA,NA,"Paraguay"
55,3,3,2,NA,NA,NA,2,1993,1,6,1,3,1,15,1,70,1,1,NA,NA,NA,1,1,5,7.5e+10,NA,NA,NA,NA,1,6.66e+09,1,60,0,620,NA,NA,NA,NA,NA,0,NA,99,2.325e+10,NA,3e+08,NA,NA,"Paraguay"
50,3,3,2,NA,NA,NA,5,1973,-9,NA,1,5,2,0,1,-9,2,NA,NA,NA,NA,1,1,6,2.775e+11,NA,NA,NA,NA,2,NA,NA,NA,NA,274,NA,NA,NA,NA,NA,10,2,80,1.11e+10,NA,-9,NA,NA,"Paraguay"
60,3,3,2,NA,NA,NA,1,1995,2,NA,1,0,NA,NA,1,30,2,NA,NA,NA,NA,1,1,6,5.9e+10,NA,NA,NA,NA,1,6.6e+08,1,100,6.6e+08,246,NA,NA,NA,NA,NA,0,NA,100,38000240000,NA,6e+07,NA,NA,"Paraguay"
50,3,1,2,NA,NA,NA,3,2005,2,NA,1,1,0,50,2,NA,2,NA,NA,NA,NA,1,2,6,9e+08,NA,NA,NA,NA,1,1.5e+07,1,50,0,7,NA,NA,NA,NA,NA,5,3,100,5.85e+08,NA,4.2e+07,NA,NA,"Paraguay"
50,3,1,2,NA,NA,NA,5,1996,2,NA,1,15,0,20,2,NA,2,NA,NA,NA,NA,1,1,6,1.3e+09,NA,NA,NA,NA,2,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,4,1,5,5e+08,NA,4e+07,NA,NA,"Paraguay"
51,3,2,1,2,1,1,2,1978,2,NA,1,8,0,1,1,-9,2,NA,NA,NA,NA,1,1,3,-9,NA,NA,NA,NA,1,-9,NA,NA,-9,60,NA,NA,NA,NA,NA,-9,NA,90,-9,NA,-9,NA,NA,"Paraguay"
52,2,3,2,NA,NA,NA,1,1961,2,NA,1,2,15,0,1,2,1,1,NA,NA,NA,1,1,2,3.55e+10,NA,NA,NA,NA,2,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,-9,NA,100,6e+09,NA,3e+06,NA,NA,"Paraguay"
50,3,2,1,5,1,1,2,1932,2,NA,1,0,NA,NA,1,1,2,NA,NA,NA,NA,1,1,6,6e+09,NA,NA,NA,NA,1,3e+08,1,100,1.5e+09,30,NA,NA,NA,NA,NA,20,5,80,-9,NA,-9,NA,NA,"Paraguay"
52,2,3,1,19,1,2,2,1995,2,NA,1,2,-9,-9,1,-9,2,NA,NA,NA,NA,1,1,2,2.22e+11,NA,NA,NA,NA,1,5.55e+09,1,30,2.775e+09,350,NA,NA,NA,NA,NA,650,9,100,3.33e+10,NA,8.88e+09,NA,NA,"Paraguay"
15,1,1,2,NA,NA,NA,3,2006,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,2,1,1.2e+09,NA,NA,60,96,1,3e+07,1,40,0,14,8,6,-9,-9,-9,0,NA,80,3e+08,4.7e+08,3.6e+07,1.2e+09,-9,"Paraguay"
52,2,1,1,-9,2,NA,2,2005,2,NA,1,1,0,0,2,NA,2,NA,NA,NA,NA,2,1,2,3.5e+08,NA,NA,NA,NA,1,-9,NA,NA,-9,5,NA,NA,NA,NA,NA,1,6,100,1.2e+08,NA,1.3e+07,NA,NA,"Paraguay"
60,3,1,2,NA,NA,NA,3,1957,2,NA,1,1,-9,-9,1,-9,2,NA,NA,NA,NA,1,1,6,8.23e+09,NA,NA,NA,NA,2,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,0,NA,100,8e+08,NA,3240000,NA,NA,"Paraguay"
50,3,1,2,NA,NA,NA,5,1992,2,NA,1,-9,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,2.8e+09,NA,NA,NA,NA,1,-9,NA,NA,0,5,NA,NA,NA,NA,NA,0,NA,75,4e+08,NA,4e+06,NA,NA,"Paraguay"
26,1,1,2,NA,NA,NA,3,1989,1,-9,1,5,1,0,2,NA,2,NA,2,NA,NA,2,2,1,2.5e+08,NA,NA,80,48,2,NA,NA,NA,NA,5,4,1,4,0,0,0,NA,-9,9e+07,1e+08,8e+06,-9,-9,"Paraguay"
50,3,2,2,NA,NA,NA,5,1994,2,NA,1,2,3,0,2,NA,2,NA,NA,NA,NA,1,1,2,3.0525e+10,NA,NA,NA,NA,2,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,0,NA,100,2.22e+09,NA,7.2e+07,NA,NA,"Paraguay"
29,1,1,2,NA,NA,NA,5,1987,2,NA,1,5,3,0,2,NA,2,NA,2,NA,NA,1,1,1,8e+08,NA,NA,100,44,1,1e+08,2,NA,0,5,3,2,3,0,0,0,NA,100,1e+08,4.5e+08,6e+06,6e+08,3e+07,"Paraguay"
52,2,1,2,NA,NA,NA,5,1995,2,NA,1,4,0,1,2,NA,2,NA,NA,NA,NA,1,1,2,6.3e+08,NA,NA,NA,NA,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,0,NA,100,2.4e+08,NA,7200000,NA,NA,"Paraguay"
50,3,2,2,NA,NA,NA,1,2005,2,NA,1,2,0,1,2,NA,2,NA,NA,NA,NA,1,1,6,1.2e+09,NA,NA,NA,NA,2,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,-9,NA,80,5.4e+08,NA,-9,NA,NA,"Paraguay"
60,3,2,2,NA,NA,NA,2,2003,2,NA,1,2,1,0,2,NA,2,NA,NA,NA,NA,1,2,6,1.5e+09,NA,NA,NA,NA,1,5e+08,2,NA,0,30,NA,NA,NA,NA,NA,0,NA,100,7e+08,NA,1e+07,NA,NA,"Paraguay"
45,3,2,2,NA,NA,NA,2,1974,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,4,1.31e+10,NA,NA,NA,NA,2,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,0,NA,80,3.275e+09,NA,3.93e+08,NA,NA,"Paraguay"
45,3,2,2,NA,NA,NA,2,1991,1,6,1,3,3,0,1,10,1,7,NA,NA,NA,1,1,4,5.55e+10,NA,NA,NA,NA,1,1.11e+10,1,20,5.55e+09,50,NA,NA,NA,NA,NA,500,6,70,-9,NA,-9,NA,NA,"Paraguay"
45,3,2,2,NA,NA,NA,2,1994,1,-9,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,4,5.67e+10,NA,NA,NA,NA,1,-9,NA,NA,-9,40,NA,NA,NA,NA,NA,1000,12,100,-9,NA,-9,NA,NA,"Paraguay"
