"Sector.Detail","Sector","Size","Part.Of.Larger.Firm","Num.Establishments","Headquarters","Separate.Financial.Statements","Firm.Status","Establishment.Begin.Year","Electrical.Application","Electrical.Wait","Power.Outage","Num.Power.Outages","Power.Outage.Duration.Hours","Power.Outage.Duration.Minutes","Generator","Generator.Use","Water.Application","Water.Wait","Water.Outage","Num.Water.Outages","Water.Outage.Duration","Email","Website","Main.Activity","Sales.Nominal","Theft.Loss","Breakage.Loss","Capacity.Utilization","Operation.Hours","Capital.Purchases.Bool","Capital.Purchases.Amount","Upgraded.Capital.Bool","Upgraded.Capital.Percent","Land.Buildings.Amount","Full.Time.Employees","Full.Time.Employees.Production","Full.Time.Employees.Non.Production","Full.Time.Employees.Production.High.Skill","Full.Time.Employees.Production.Mid.Skill","Full.Time.Employees.Production.Low.Skill","Full.Time.Employees.Temporary","Full.Time.Employees.Temporary.Duration","Full.Time.Employees.Secondary.School.Percent","Labor.Cost","Raw.Material.Cost","Electricity.Cost","Total.Cost","Capital.Value","Country"
22,1,2,2,NA,NA,NA,5,1996,2,NA,1,1,8,0,2,NA,2,NA,2,NA,NA,1,1,1,4800000,NA,NA,70,58,2,NA,NA,NA,NA,60,30,30,12,10,8,8,9,100,1000000,2500000,50000,4350000,60000,"Peru"
28,1,2,2,NA,NA,NA,5,2010,1,30,1,2,-9,-9,-9,NA,2,NA,-7,NA,NA,1,2,1,3083460,NA,NA,60,48,1,50000,1,10,-9,50,40,10,10,30,0,6,2,100,-9,-9,-9,-9,-9,"Peru"
31,1,2,2,NA,NA,NA,2,2009,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,1.2e+07,0,0,40,48,1,300000,1,80,0,59,30,29,10,10,10,0,NA,100,-9,-9,-9,-9,4000000,"Peru"
34,1,2,1,3,1,2,1,1996,2,NA,1,1,1,0,2,NA,2,NA,2,NA,NA,1,1,1,3400000,NA,NA,50,48,1,145000,1,50,58000,40,33,7,18,15,0,4,3,90,-9,2100000,24000,-9,3000000,"Peru"
52,2,1,2,NA,NA,NA,5,2000,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,2e+06,NA,NA,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,0,NA,100,120000,NA,1500,NA,NA,"Peru"
51,3,1,2,NA,NA,NA,5,1988,2,NA,1,2,4,0,2,NA,2,NA,NA,NA,NA,1,1,3,4202977,NA,NA,NA,NA,1,75000,1,50,0,13,NA,NA,NA,NA,NA,0,NA,100,395860,NA,13332,NA,NA,"Peru"
55,3,1,2,NA,NA,NA,3,1979,2,NA,1,1,16,0,1,1,2,NA,NA,NA,NA,1,1,5,650000,NA,NA,NA,NA,2,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,3,3,100,360000,NA,1800,NA,NA,"Peru"
55,3,1,2,NA,NA,NA,2,1970,2,NA,1,-9,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,5,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,5,2,100,16287,NA,20553,NA,NA,"Peru"
55,3,1,2,NA,NA,NA,2,2003,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,5,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,0,NA,10,-9,NA,-9,NA,NA,"Peru"
17,1,1,2,NA,NA,NA,5,2005,2,NA,1,3,3,0,2,NA,1,-6,2,NA,NA,1,1,1,1958400,0,0,60,48,1,40000,2,NA,0,12,9,3,0,2,7,15,4,100,-9,200000,6000,-9,-9,"Peru"
18,1,3,2,NA,NA,NA,5,1990,2,NA,2,NA,NA,NA,1,-9,2,NA,2,NA,NA,1,2,1,4e+06,NA,NA,90,56,2,NA,NA,NA,NA,107,100,7,10,40,50,10,6,-9,2000000,1000000,300000,3500000,600000,"Peru"
34,1,1,2,NA,NA,NA,2,2008,2,NA,1,5,1,0,2,NA,2,NA,-7,NA,NA,1,2,1,-9,NA,NA,100,48,2,NA,NA,NA,NA,15,-9,-9,5,-9,-9,7,3,100,-9,-9,12000,-9,-9,"Peru"
22,1,1,2,NA,NA,NA,3,2004,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,2,1,380000,NA,NA,90,48,2,NA,NA,NA,NA,7,5,2,5,0,0,0,NA,100,-9,140000,5400,320000,300000,"Peru"
18,1,1,2,NA,NA,NA,5,1998,2,NA,1,-9,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,450000,NA,NA,65,55,1,30000,1,100,0,12,10,2,9,1,0,70,1,100,157500,202500,18000,378800,-9,"Peru"
28,1,2,2,NA,NA,NA,5,1999,2,NA,1,0,NA,NA,2,NA,2,NA,-7,NA,NA,1,2,1,1300000,NA,NA,80,48,2,NA,NA,NA,NA,20,15,5,3,12,0,0,NA,100,-9,400000,-9,-9,200000,"Peru"
15,1,3,1,5,1,1,2,2003,2,NA,1,1,4,0,2,NA,1,720,1,1,-9,1,1,1,2e+08,NA,NA,85,120,2,NA,NA,NA,NA,140,100,40,10,30,60,10,8,100,-9,-9,840000,-9,12000000,"Peru"
18,1,1,2,NA,NA,NA,2,2002,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,2,1,1500000,0,5,50,48,1,50000,1,100,0,8,2,6,2,0,0,12,3,100,-9,500000,-9,-9,-9,"Peru"
28,1,2,2,NA,NA,NA,3,2002,1,120,1,1,1,0,2,NA,2,NA,2,NA,NA,1,2,1,720000,NA,NA,40,46,2,NA,NA,NA,NA,29,20,9,2,4,14,7,2,98,410000,250000,20000,680000,450000,"Peru"
15,1,1,2,NA,NA,NA,2,2000,1,-9,1,1,-9,-9,2,NA,2,NA,2,NA,NA,1,2,1,5e+05,NA,NA,80,84,1,150000,1,70,0,7,5,2,2,2,1,2,6,7,-9,-9,14400,-9,-9,"Peru"
24,1,2,2,NA,NA,NA,3,1995,2,NA,1,1,0,30,2,NA,2,NA,2,NA,NA,1,2,1,-9,NA,NA,90,48,1,0,NA,NA,300000,20,15,5,3,5,7,80,3,15,-9,-9,20000,-9,500000,"Peru"
15,1,1,2,NA,NA,NA,2,2005,2,NA,1,1,14,0,2,NA,2,NA,1,4,3,1,1,1,240000,0,0,10,48,2,NA,NA,NA,NA,8,3,5,0,0,3,0,NA,100,50000,140000,4000,194000,1000000,"Peru"
36,1,1,2,NA,NA,NA,5,2003,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,2,2,1,7e+05,NA,NA,60,48,2,NA,NA,NA,NA,9,6,3,0,3,3,0,NA,50,-9,-9,-9,-9,-9,"Peru"
19,1,2,1,2,2,NA,1,2010,2,NA,2,NA,NA,NA,2,NA,2,NA,1,20,480,1,1,1,-9,NA,NA,80,84,1,300000,1,100,0,14,13,1,1,12,0,0,NA,100,-9,-9,-9,-9,-9,"Peru"
72,3,1,2,NA,NA,NA,2,2005,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,7e+05,NA,NA,NA,NA,2,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,10,1,100,300000,NA,-9,NA,NA,"Peru"
18,1,1,2,NA,NA,NA,2,2005,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,1500000,NA,NA,70,48,1,100000,1,20,0,10,7,3,7,0,0,30,6,100,500000,700000,3000,1203000,700000,"Peru"
15,1,1,2,NA,NA,NA,2,2007,2,NA,1,2,4,0,2,NA,2,NA,2,NA,NA,1,1,1,3200000,NA,NA,80,48,1,60000,1,50,0,10,3,7,0,3,0,1,7,100,960000,-9,21600,-9,-9,"Peru"
18,1,1,2,NA,NA,NA,2,2006,2,NA,1,0,NA,NA,2,NA,2,NA,-7,NA,NA,1,1,1,6e+05,NA,NA,90,144,1,100000,2,NA,0,10,8,2,2,3,3,0,NA,40,342000,-9,54000,-9,900000,"Peru"
52,2,1,1,2,1,2,2,2001,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,2e+05,NA,NA,NA,NA,2,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,0,NA,100,120000,NA,3000,NA,NA,"Peru"
55,3,1,2,NA,NA,NA,5,2006,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,5,570000,NA,NA,NA,NA,2,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,0,NA,100,80000,NA,7800,NA,NA,"Peru"
52,2,1,2,NA,NA,NA,2,2008,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,2,3,100,84000,NA,3600,NA,NA,"Peru"
55,3,2,2,NA,NA,NA,5,2003,2,NA,2,NA,NA,NA,1,-9,2,NA,NA,NA,NA,1,2,6,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,0,NA,100,-9,NA,18000,NA,NA,"Peru"
55,3,3,1,80,1,1,2,2009,1,-9,2,NA,NA,NA,2,NA,1,15,NA,NA,NA,1,1,5,1.2e+07,NA,NA,NA,NA,2,NA,NA,NA,NA,220,NA,NA,NA,NA,NA,0,NA,100,-9,NA,-9,NA,NA,"Peru"
55,3,1,2,NA,NA,NA,2,1953,2,NA,1,1,12,0,1,4,2,NA,NA,NA,NA,1,1,5,650000,NA,NA,NA,NA,1,15000,2,NA,0,12,NA,NA,NA,NA,NA,2,1,10,165000,NA,13000,NA,NA,"Peru"
60,3,2,1,3,1,2,3,2006,1,21,1,20,0,5,1,20,1,21,NA,NA,NA,1,2,6,6.5e+07,NA,NA,NA,NA,1,1500000,1,30,0,52,NA,NA,NA,NA,NA,15,3,70,982000,NA,20000,NA,NA,"Peru"
50,3,1,2,NA,NA,NA,2,2006,2,NA,1,1,1,0,2,NA,2,NA,NA,NA,NA,1,2,6,3e+06,NA,NA,NA,NA,1,-9,NA,NA,1300000,12,NA,NA,NA,NA,NA,0,NA,100,40400,NA,2600,NA,NA,"Peru"
15,1,1,2,NA,NA,NA,5,2003,2,NA,2,NA,NA,NA,1,1,2,NA,2,NA,NA,1,2,1,803770,NA,NA,80,68,1,250000,1,100,900000,8,4,4,1,1,2,8,6,100,240000,-9,22000,-9,-9,"Peru"
22,1,1,2,NA,NA,NA,5,2000,2,NA,1,0,NA,NA,2,NA,2,NA,-7,NA,NA,1,1,1,120000,0,0,65,42,2,NA,NA,NA,NA,6,3,3,0,3,0,0,NA,100,74000,60000,2400,138000,195000,"Peru"
18,1,1,2,NA,NA,NA,3,1998,2,NA,1,1,6,0,2,NA,2,NA,1,1,1,1,1,1,3900000,NA,NA,100,112,2,NA,NA,NA,NA,16,12,4,12,0,0,0,NA,100,350000,2280000,190000,2820000,4950000,"Peru"
52,2,2,2,NA,NA,NA,5,1990,1,-9,1,2,-9,-9,2,NA,2,NA,NA,NA,NA,1,1,2,6500000,NA,NA,NA,NA,1,70000,1,5,40000,35,NA,NA,NA,NA,NA,7,6,100,50000,NA,100000,NA,NA,"Peru"
17,1,1,2,NA,NA,NA,3,2006,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,395000,0,0,50,48,2,NA,NA,NA,NA,14,13,1,6,4,3,4,6,70,60000,247145,6500,318645,200000,"Peru"
45,3,2,2,NA,NA,NA,3,2000,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,4,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,0,NA,80,-9,NA,120,NA,NA,"Peru"
55,3,1,2,NA,NA,NA,5,1950,2,NA,1,1,2,0,2,NA,2,NA,NA,NA,NA,1,1,5,-9,NA,NA,NA,NA,1,-9,NA,NA,0,9,NA,NA,NA,NA,NA,6,1,100,-9,NA,-9,NA,NA,"Peru"
15,1,1,2,NA,NA,NA,5,2004,2,NA,1,7,5,0,2,NA,2,NA,2,NA,NA,1,1,1,-9,NA,NA,30,48,2,NA,NA,NA,NA,5,2,3,1,1,0,0,NA,100,-9,-9,-9,24000,-9,"Peru"
15,1,2,2,NA,NA,NA,3,1984,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,2600000,0,0,15,45,1,30000,1,50,35,32,25,7,25,0,0,0,NA,32,400000,-9,30000,1000200,-9,"Peru"
33,1,2,2,NA,NA,NA,2,1984,1,2,1,0,NA,NA,1,-9,2,NA,2,NA,NA,1,1,1,2454844,NA,NA,60,48,2,NA,NA,NA,NA,25,19,6,2,1,16,-9,NA,100,290000,1800000,60000,2150000,3000000,"Peru"
15,1,1,2,NA,NA,NA,3,2000,1,150,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,2,1,1500000,NA,NA,20,55,1,200000,1,100,0,18,8,10,0,8,0,0,NA,40,180000,1000000,13000,1400000,400000,"Peru"
25,1,2,2,NA,NA,NA,2,2008,2,NA,1,0,NA,NA,2,NA,2,NA,1,20,4,1,1,1,13700000,0,0,80,144,1,240000,1,100,0,78,60,18,8,15,37,20,6,100,2815000,4029000,457000,10144000,3500000,"Peru"
60,3,1,2,NA,NA,NA,5,2009,2,NA,1,1,3,0,2,NA,2,NA,NA,NA,NA,1,2,6,958838,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,40,65134,NA,720,NA,NA,"Peru"
55,3,2,2,NA,NA,NA,2,2009,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,5,4e+06,NA,NA,NA,NA,1,20000,1,50,0,55,NA,NA,NA,NA,NA,5,1,100,900000,NA,120000,NA,NA,"Peru"
28,1,1,2,NA,NA,NA,3,2002,2,NA,1,1,0,0,2,NA,2,NA,2,NA,NA,1,1,1,1300000,NA,NA,70,48,2,NA,NA,NA,NA,18,12,6,6,6,0,6,2,100,650000,500000,6000,1160000,130000,"Peru"
51,3,1,2,NA,NA,NA,2,2008,2,NA,1,1,0,20,2,NA,2,NA,NA,NA,NA,1,2,3,3e+06,NA,NA,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,4,3,100,-9,NA,-9,NA,NA,"Peru"
50,3,1,2,NA,NA,NA,2,2009,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,6,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,100,-9,NA,6240,NA,NA,"Peru"
50,3,1,2,NA,NA,NA,5,1993,1,3,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,6,1337000,NA,NA,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,0,NA,100,86092,NA,24000,NA,NA,"Peru"
51,3,1,2,NA,NA,NA,3,1993,2,NA,-9,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,3,1e+06,NA,NA,NA,NA,1,80000,1,100,0,5,NA,NA,NA,NA,NA,0,NA,100,60000,NA,1200,NA,NA,"Peru"
45,3,1,2,NA,NA,NA,4,1994,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,4,1.4e+07,NA,NA,NA,NA,2,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,5,6,100,3500000,NA,3600,NA,NA,"Peru"
51,3,1,2,NA,NA,NA,2,1999,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,3,1700000,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,100,1300000,NA,1800,NA,NA,"Peru"
18,1,2,2,NA,NA,NA,2,2005,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,2,1,1100000,NA,NA,60,72,1,120000,1,50,0,20,12,8,8,4,0,2,4,100,-9,700000,18000,-9,660000,"Peru"
20,1,1,1,-9,1,1,5,2002,2,NA,1,1,3,0,2,NA,2,NA,2,NA,NA,1,1,1,-9,NA,NA,100,54,1,40000,1,100,0,8,5,3,3,2,0,2,2,100,-9,-9,13500,-9,490000,"Peru"
55,3,1,2,NA,NA,NA,5,2006,1,60,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,5,1100000,NA,NA,NA,NA,1,100000,1,30,0,6,NA,NA,NA,NA,NA,9,6,6,400000,NA,24000,NA,NA,"Peru"
52,2,1,2,NA,NA,NA,3,1981,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,450000,NA,NA,NA,NA,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,0,NA,100,-9,NA,-9,NA,NA,"Peru"
15,1,3,2,NA,NA,NA,2,1977,1,11,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,-9,0,0,100,60,1,1675000,1,100,0,100,90,10,0,90,0,100,3,100,-9,-9,-9,-9,-9,"Peru"
18,1,2,2,NA,NA,NA,5,1997,2,NA,1,2,5,0,2,NA,2,NA,2,NA,NA,1,1,1,4800000,0,0,65,60,1,110000,2,NA,0,60,36,24,2,10,24,3,6,80,680000,-9,-9,-9,-9,"Peru"
52,2,1,2,NA,NA,NA,5,2009,2,NA,1,3,4,0,2,NA,2,NA,NA,NA,NA,1,1,2,720000,NA,NA,NA,NA,1,500000,1,20,0,7,NA,NA,NA,NA,NA,1,8,100,100000,NA,1500,NA,NA,"Peru"
18,1,1,2,NA,NA,NA,3,1980,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,-9,NA,NA,60,48,1,13200,1,100,0,7,6,1,6,0,0,1,9,100,-9,-9,12000,-9,330000,"Peru"
15,1,2,1,5,1,2,2,1993,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,1703146,NA,NA,90,48,1,150000,1,100,150000,40,14,26,1,6,7,0,NA,100,500000,600000,50000,1200000,300000,"Peru"
45,3,1,2,NA,NA,NA,2,1997,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,4,-9,NA,NA,NA,NA,1,30000,1,100,0,5,NA,NA,NA,NA,NA,0,NA,100,-9,NA,-9,NA,NA,"Peru"
50,3,1,2,NA,NA,NA,2,2005,2,NA,1,1,4,0,2,NA,2,NA,NA,NA,NA,1,1,6,1500000,NA,NA,NA,NA,1,70000,2,NA,0,10,NA,NA,NA,NA,NA,4,6,100,300000,NA,30000,NA,NA,"Peru"
28,1,2,2,NA,NA,NA,2,1994,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,6720000,NA,NA,85,48,2,NA,NA,NA,NA,28,23,5,19,0,4,0,NA,100,-9,-9,-9,3000000,3000000,"Peru"
28,1,3,2,NA,NA,NA,5,2001,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,2.5e+07,NA,NA,80,168,1,-9,NA,NA,200000,180,150,30,150,0,0,30,3,100,9000000,6000000,30000,16000000,50000000,"Peru"
45,3,1,2,NA,NA,NA,2,2006,2,NA,1,1,3,0,2,NA,2,NA,NA,NA,NA,1,1,4,3700000,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,5,100,-9,NA,1800,NA,NA,"Peru"
51,3,1,2,NA,NA,NA,3,2005,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,3,3290000,NA,NA,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,0,NA,100,250000,NA,31000,NA,NA,"Peru"
52,2,1,2,NA,NA,NA,2,1976,2,NA,1,-9,NA,NA,1,5,2,NA,NA,NA,NA,2,2,2,1500000,NA,NA,NA,NA,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,2,3,70,-9,NA,28000,NA,NA,"Peru"
36,1,2,2,NA,NA,NA,3,2009,2,NA,1,1,12,0,2,NA,2,NA,2,NA,NA,1,1,1,2525344,NA,NA,70,48,1,300000,1,60,100000,20,15,5,0,10,5,6,2,100,529913,1782999,5000,2318000,200000,"Peru"
25,1,1,2,NA,NA,NA,2,1991,1,60,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,4e+06,NA,NA,90,144,2,NA,NA,NA,NA,19,10,9,5,5,0,0,NA,100,500000,2800000,170000,3500000,4000000,"Peru"
51,3,1,2,NA,NA,NA,5,1991,2,NA,1,2,1,30,2,NA,2,NA,NA,NA,NA,1,2,3,1500000,NA,NA,NA,NA,1,50000,2,NA,0,5,NA,NA,NA,NA,NA,3,11,0,77800,NA,1800,NA,NA,"Peru"
50,3,1,2,NA,NA,NA,2,2005,2,NA,1,1,2,0,2,NA,2,NA,NA,NA,NA,1,2,6,180000,NA,NA,NA,NA,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,0,NA,100,-9,NA,1200,NA,NA,"Peru"
18,1,1,2,NA,NA,NA,2,2005,1,1,1,1,8,0,2,NA,2,NA,-7,NA,NA,1,1,1,250000,NA,NA,25,48,2,NA,NA,NA,NA,9,6,3,0,6,0,20,1,-9,125000,75000,3000,205000,250000,"Peru"
52,2,1,2,NA,NA,NA,2,2005,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,-9,NA,100,-9,NA,-9,NA,NA,"Peru"
19,1,1,2,NA,NA,NA,5,2003,2,NA,1,2,6,0,2,NA,2,NA,1,1,12,1,2,1,1e+06,NA,NA,50,48,1,40000,2,NA,0,5,5,0,0,5,0,0,NA,-9,100000,600000,8400,709000,-9,"Peru"
51,3,1,2,NA,NA,NA,5,1999,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,3,2e+06,NA,NA,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,0,NA,100,-9,NA,1800,NA,NA,"Peru"
51,3,1,2,NA,NA,NA,5,1987,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,3,-9,NA,NA,NA,NA,1,10000,2,NA,0,6,NA,NA,NA,NA,NA,0,NA,100,-9,NA,5400,NA,NA,"Peru"
51,3,1,2,NA,NA,NA,5,2003,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,3,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,3,100,-9,NA,-9,NA,NA,"Peru"
55,3,1,2,NA,NA,NA,2,2010,2,NA,1,1,4,10,1,1,2,NA,NA,NA,NA,1,2,6,350000,NA,NA,NA,NA,1,3000,1,100,0,6,NA,NA,NA,NA,NA,6,2,90,43200,NA,9500,NA,NA,"Peru"
17,1,2,2,NA,NA,NA,2,1993,2,NA,2,NA,NA,NA,1,100,2,NA,2,NA,NA,1,2,1,3e+06,NA,NA,70,168,1,500000,1,20,0,30,25,5,21,4,0,-9,NA,100,-9,-9,700000,-9,-9,"Peru"
52,2,1,2,NA,NA,NA,2,2006,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,8e+05,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,100,-9,NA,-9,NA,NA,"Peru"
18,1,1,2,NA,NA,NA,5,1993,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,1300000,0,0,80,48,2,NA,NA,NA,NA,6,4,2,2,2,0,0,NA,100,250000,700000,3000,1000000,40000,"Peru"
15,1,1,2,NA,NA,NA,3,1989,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,420000,NA,NA,100,60,1,5000,1,20,0,5,4,1,2,2,0,0,NA,100,55000,100000,3000,158000,100000,"Peru"
51,3,1,2,NA,NA,NA,5,2011,2,NA,1,1,1,0,2,NA,2,NA,NA,NA,NA,1,2,3,1e+05,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,5,-9,-9,NA,312,NA,NA,"Peru"
18,1,1,2,NA,NA,NA,2,2001,2,NA,1,3,3,0,2,NA,2,NA,2,NA,NA,1,1,1,-9,0,0,50,48,1,12000,1,-9,-9,12,10,2,0,0,10,20,3,100,-9,-9,7200,-9,-9,"Peru"
18,1,2,2,NA,NA,NA,2,2008,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,2,1,1600000,NA,NA,80,60,1,230000,1,80,0,30,28,2,10,8,10,0,NA,80,550000,800000,12000,1365000,100000,"Peru"
51,3,2,2,NA,NA,NA,2,2004,2,NA,1,1,0,1,2,NA,2,NA,NA,NA,NA,1,2,3,4e+05,NA,NA,NA,NA,1,70000,1,30,0,28,NA,NA,NA,NA,NA,0,NA,100,-9,NA,3300,NA,NA,"Peru"
52,2,1,1,3,1,2,5,1999,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,342000,NA,NA,NA,NA,1,49000,1,100,0,6,NA,NA,NA,NA,NA,0,NA,100,61000,NA,3600,NA,NA,"Peru"
15,1,1,2,NA,NA,NA,5,1971,2,NA,1,1,4,0,2,NA,2,NA,2,NA,NA,1,1,1,-9,NA,NA,70,48,2,NA,NA,NA,NA,16,8,8,2,6,0,0,NA,100,-9,-9,-9,-9,-9,"Peru"
15,1,2,1,2,1,2,2,2000,1,240,1,0,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,1904530,NA,NA,100,144,2,NA,NA,NA,NA,25,18,7,0,18,0,0,NA,50,376000,834000,25000,1235000,200000,"Peru"
45,3,3,2,NA,NA,NA,2,2004,2,NA,1,1,22,0,2,NA,2,NA,NA,NA,NA,1,1,6,2e+05,NA,NA,NA,NA,2,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,0,NA,100,-9,NA,-9,NA,NA,"Peru"
15,1,1,2,NA,NA,NA,5,2010,2,NA,1,0,NA,NA,2,NA,2,NA,2,NA,NA,2,2,1,380000,NA,NA,60,112,1,1300,2,NA,0,8,3,5,0,3,0,0,NA,100,126000,200000,8500,334500,80000,"Peru"
15,1,1,2,NA,NA,NA,2,2005,2,NA,2,NA,NA,NA,2,NA,2,NA,1,1,24,1,1,1,1700000,NA,NA,60,90,2,NA,NA,NA,NA,15,9,6,4,2,3,10,6,100,250000,600000,10000,1000000,60000,"Peru"
15,1,1,2,NA,NA,NA,2,-9,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,2,2,1,120000,NA,NA,80,77,2,NA,NA,NA,NA,9,6,3,2,4,0,11,3,100,60000,30000,25000,115000,170000,"Peru"
31,1,1,2,NA,NA,NA,5,1978,2,NA,1,0,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,2e+06,NA,NA,99,48,2,NA,NA,NA,NA,17,9,8,1,8,0,0,NA,100,415038,639836,4884,1059758,74132,"Peru"
15,1,1,2,NA,NA,NA,5,2009,2,NA,1,2,4,0,2,NA,2,NA,2,NA,NA,1,2,1,-9,NA,NA,100,105,2,NA,NA,NA,NA,19,11,8,1,9,1,0,NA,100,-9,-9,-9,-9,-9,"Peru"
15,1,1,2,NA,NA,NA,3,1962,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,2,1,450000,NA,NA,80,156,2,NA,NA,NA,NA,10,7,3,0,7,0,3,1,50,90000,202500,10000,337500,50000,"Peru"
52,2,1,2,NA,NA,NA,2,2001,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,0,NA,100,-9,NA,-9,NA,NA,"Peru"
60,3,1,2,NA,NA,NA,5,1997,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,6,2e+06,NA,NA,NA,NA,2,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,0,NA,100,-9,NA,3000,NA,NA,"Peru"
