"Sector.Detail","Sector","Size","Part.Of.Larger.Firm","Num.Establishments","Headquarters","Separate.Financial.Statements","Firm.Status","Establishment.Begin.Year","Electrical.Application","Electrical.Wait","Power.Outage","Num.Power.Outages","Power.Outage.Duration.Hours","Power.Outage.Duration.Minutes","Generator","Generator.Use","Water.Application","Water.Wait","Water.Outage","Num.Water.Outages","Water.Outage.Duration","Email","Website","Main.Activity","Sales.Nominal","Theft.Loss","Breakage.Loss","Capacity.Utilization","Operation.Hours","Capital.Purchases.Bool","Capital.Purchases.Amount","Upgraded.Capital.Bool","Upgraded.Capital.Percent","Land.Buildings.Amount","Full.Time.Employees","Full.Time.Employees.Production","Full.Time.Employees.Non.Production","Full.Time.Employees.Production.High.Skill","Full.Time.Employees.Production.Mid.Skill","Full.Time.Employees.Production.Low.Skill","Full.Time.Employees.Temporary","Full.Time.Employees.Temporary.Duration","Full.Time.Employees.Secondary.School.Percent","Labor.Cost","Raw.Material.Cost","Electricity.Cost","Total.Cost","Capital.Value","Country"
15,1,1,2,NA,NA,NA,5,2004,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,3865000,NA,NA,85,45,2,NA,NA,NA,NA,10,5,5,2,2,1,0,NA,100,1850000,750000,89000,3e+06,1.5e+07,"Argentina"
15,1,2,2,NA,NA,NA,5,2003,2,NA,1,5,1,0,2,NA,2,NA,2,NA,NA,1,2,1,1200000,0,0,100,44,1,2e+06,1,100,0,10,8,2,0,1,7,6,3,20,2200000,8e+06,25000,-9,-9,"Argentina"
15,1,3,2,NA,NA,NA,2,1947,2,NA,2,NA,NA,NA,1,1,2,NA,2,NA,NA,1,1,1,2.57e+08,-7,1,80,53,2,NA,NA,NA,NA,120,90,30,5,10,75,30,3,60,60000000,2.1e+08,4500000,2.75e+08,-9,"Argentina"
15,1,1,2,NA,NA,NA,4,2015,2,NA,1,6,14,0,2,NA,2,NA,2,NA,NA,2,2,1,-9,NA,NA,100,84,2,NA,NA,NA,NA,5,4,1,2,2,0,0,NA,2,-9,-9,-9,-9,-9,"Argentina"
51,3,2,2,NA,NA,NA,2,2013,2,NA,1,2,14,0,1,1,2,NA,NA,NA,NA,2,1,3,1.2e+07,NA,NA,NA,NA,1,-9,NA,NA,-9,36,NA,NA,NA,NA,NA,3,3,90,5600000,NA,-9,NA,NA,"Argentina"
15,1,1,2,NA,NA,NA,2,2005,2,NA,1,0,NA,NA,1,1,2,NA,2,NA,NA,1,1,1,4.4e+07,NA,NA,80,50,2,NA,NA,NA,NA,15,8,7,3,2,3,0,NA,90,17500000,2.2e+07,2850000,42850000,-9,"Argentina"
15,1,1,2,NA,NA,NA,5,1922,2,NA,1,2,0,0,2,NA,2,NA,2,NA,NA,1,1,1,-9,NA,NA,40,48,2,NA,NA,NA,NA,7,3,4,1,1,1,0,NA,20,160000,-9,500000,-9,-9,"Argentina"
15,1,1,2,NA,NA,NA,2,1986,2,NA,1,0,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,5675000,NA,NA,70,44,2,NA,NA,NA,NA,8,4,4,1,2,1,0,NA,100,2065440,2650000,85000,5158000,-9,"Argentina"
52,2,2,2,NA,NA,NA,2,1987,2,NA,1,0,NA,NA,1,0,2,NA,NA,NA,NA,1,1,2,2.5e+07,NA,NA,NA,NA,1,520000,1,100,0,27,NA,NA,NA,NA,NA,0,NA,80,10000000,NA,135000,NA,NA,"Argentina"
15,1,1,2,NA,NA,NA,5,1999,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,8415000,NA,NA,70,52,2,NA,NA,NA,NA,19,12,7,5,5,2,0,NA,100,3218000,4350000,86200,8100000,-9,"Argentina"
15,1,2,2,NA,NA,NA,5,2003,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,2,1,4280000,NA,NA,75,40,1,250000,1,50,0,28,18,10,14,3,1,0,NA,70,-9,-9,-9,-9,-9,"Argentina"
