"Sector.Detail","Sector","Size","Part.Of.Larger.Firm","Num.Establishments","Headquarters","Separate.Financial.Statements","Firm.Status","Establishment.Begin.Year","Electrical.Application","Electrical.Wait","Power.Outage","Num.Power.Outages","Power.Outage.Duration.Hours","Power.Outage.Duration.Minutes","Generator","Generator.Use","Water.Application","Water.Wait","Water.Outage","Num.Water.Outages","Water.Outage.Duration","Email","Website","Main.Activity","Sales.Nominal","Theft.Loss","Breakage.Loss","Capacity.Utilization","Operation.Hours","Capital.Purchases.Bool","Capital.Purchases.Amount","Upgraded.Capital.Bool","Upgraded.Capital.Percent","Land.Buildings.Amount","Full.Time.Employees","Full.Time.Employees.Production","Full.Time.Employees.Non.Production","Full.Time.Employees.Production.High.Skill","Full.Time.Employees.Production.Mid.Skill","Full.Time.Employees.Production.Low.Skill","Full.Time.Employees.Temporary","Full.Time.Employees.Temporary.Duration","Full.Time.Employees.Secondary.School.Percent","Labor.Cost","Raw.Material.Cost","Electricity.Cost","Total.Cost","Capital.Value","Country"
17,1,2,1,-9,1,1,2,2009,1,-9,1,6,1,30,1,30,2,NA,1,6,12,1,1,1,1656894,NA,NA,80,80,1,-9,NA,NA,-9,30,20,10,15,0,5,-9,NA,90,247239,873153,3531,1192354,150000,"Ecuador"
52,2,2,2,NA,NA,NA,2,2008,1,3,2,NA,NA,NA,2,NA,1,2,NA,NA,NA,1,1,2,565010,NA,NA,NA,NA,1,50000,1,90,100000,16,NA,NA,NA,NA,NA,0,NA,100,173520,NA,4000,NA,NA,"Ecuador"
45,3,1,1,2,1,2,2,2003,1,30,2,NA,NA,NA,2,NA,1,30,NA,NA,NA,1,1,4,1369000,NA,NA,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,2,5,10,190523,NA,1800,NA,NA,"Ecuador"
45,3,2,1,2,1,2,2,2003,2,NA,1,3,0,5,1,1,2,NA,NA,NA,NA,1,1,4,2814484,NA,NA,NA,NA,1,20000,1,65,0,50,NA,NA,NA,NA,NA,10,5,90,400000,NA,10000,NA,NA,"Ecuador"
45,3,1,1,2,1,1,2,1995,1,15,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,4,929917,NA,NA,NA,NA,2,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,0,NA,50,90714,NA,6376,NA,NA,"Ecuador"
45,3,1,2,NA,NA,NA,2,2011,2,NA,1,1,1,0,2,NA,2,NA,NA,NA,NA,1,1,4,360000,NA,NA,NA,NA,1,0,NA,NA,400000,5,NA,NA,NA,NA,NA,2,4,100,126000,NA,500,NA,NA,"Ecuador"
45,3,3,2,NA,NA,NA,5,2006,1,10,1,3,-9,-9,2,NA,1,-9,NA,NA,NA,1,1,4,7000000,NA,NA,NA,NA,1,5000,2,NA,500000,170,NA,NA,NA,NA,NA,2,4,70,1510757,NA,34159,NA,NA,"Ecuador"
45,3,2,2,NA,NA,NA,2,2000,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,6,8318,NA,NA,NA,NA,1,50000,1,20,0,60,NA,NA,NA,NA,NA,10,9,100,6394,NA,206,NA,NA,"Ecuador"
45,3,2,2,NA,NA,NA,2,2007,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,4,1800000,NA,NA,NA,NA,2,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,0,NA,100,270000,NA,1200,NA,NA,"Ecuador"
45,3,1,2,NA,NA,NA,2,2011,2,NA,1,3,2,0,2,NA,2,NA,NA,NA,NA,1,1,6,163094,NA,NA,NA,NA,1,30000,2,NA,0,12,NA,NA,NA,NA,NA,45,3,100,110000,NA,2000,NA,NA,"Ecuador"
45,3,1,1,2,1,1,5,2002,1,2,1,3,4,0,1,10,1,8,NA,NA,NA,1,1,4,42000,NA,NA,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,15,5,100,2252,NA,670,NA,NA,"Ecuador"
45,3,1,2,NA,NA,NA,5,1963,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,4,650000,NA,NA,NA,NA,2,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,2,-9,100,85538,NA,960,NA,NA,"Ecuador"
45,3,1,2,NA,NA,NA,2,2004,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,4,350000,NA,NA,NA,NA,2,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,10,6,80,72000,NA,2000,NA,NA,"Ecuador"
26,1,1,2,NA,NA,NA,2,2009,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,2,1,582000,NA,NA,70,40,1,25000,2,NA,0,11,6,5,2,4,0,1,5,100,96559,259000,600,420669,100000,"Ecuador"
45,3,1,2,NA,NA,NA,2,2015,1,2,1,1,2,0,2,NA,1,6,NA,NA,NA,1,2,4,200000,NA,NA,NA,NA,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,0,NA,4,40000,NA,1000,NA,NA,"Ecuador"
45,3,1,2,NA,NA,NA,5,2009,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,4,1500000,NA,NA,NA,NA,1,70000,2,NA,0,12,NA,NA,NA,NA,NA,10,3,7,150000,NA,300,NA,NA,"Ecuador"
45,3,3,2,NA,NA,NA,5,1989,2,NA,1,0,NA,NA,1,1,2,NA,NA,NA,NA,1,1,4,27717275,NA,NA,NA,NA,1,350000,2,NA,250000,603,NA,NA,NA,NA,NA,500,10,100,4285464,NA,3243,NA,NA,"Ecuador"
45,3,2,2,NA,NA,NA,2,2004,2,NA,1,3,1,0,2,NA,2,NA,NA,NA,NA,1,1,4,2400000,NA,NA,NA,NA,1,0,NA,NA,150000,70,NA,NA,NA,NA,NA,50,8,95,720000,NA,5000,NA,NA,"Ecuador"
55,3,2,2,NA,NA,NA,2,1969,2,NA,1,1,1,0,2,NA,2,NA,NA,NA,NA,1,1,5,2348000,NA,NA,NA,NA,1,10000,1,70,40000,89,NA,NA,NA,NA,NA,0,NA,4,900000,NA,48000,NA,NA,"Ecuador"
55,3,1,2,NA,NA,NA,2,2007,2,NA,1,1,0,20,2,NA,2,NA,NA,NA,NA,1,1,5,90000,NA,NA,NA,NA,1,13000,1,70,0,8,NA,NA,NA,NA,NA,0,NA,100,50000,NA,5000,NA,NA,"Ecuador"
55,3,3,2,NA,NA,NA,2,1997,2,NA,1,1,0,0,1,5,2,NA,NA,NA,NA,1,1,5,7400000,NA,NA,NA,NA,2,NA,NA,NA,NA,191,NA,NA,NA,NA,NA,60,2,55,1900000,NA,160000,NA,NA,"Ecuador"
55,3,3,1,4,1,1,2,1995,2,NA,1,1,0,1,1,1,2,NA,NA,NA,NA,1,1,5,3000000,NA,NA,NA,NA,1,15000,1,100,250000,120,NA,NA,NA,NA,NA,10,3,100,600000,NA,60000,NA,NA,"Ecuador"
55,3,2,2,NA,NA,NA,5,2011,2,NA,1,1,0,2,1,10,2,NA,NA,NA,NA,1,1,5,1760000,NA,NA,NA,NA,1,15000,2,NA,0,45,NA,NA,NA,NA,NA,0,NA,60,600000,NA,15500,NA,NA,"Ecuador"
55,3,2,2,NA,NA,NA,2,2007,2,NA,1,4,0,1,2,NA,2,NA,NA,NA,NA,1,1,5,1000000,NA,NA,NA,NA,2,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,0,NA,80,450000,NA,14000,NA,NA,"Ecuador"
55,3,3,2,NA,NA,NA,5,2006,1,2,1,2,0,30,2,NA,2,NA,NA,NA,NA,1,1,5,2950000,NA,NA,NA,NA,1,80000,1,90,0,86,NA,NA,NA,NA,NA,0,NA,90,480000,NA,3100,NA,NA,"Ecuador"
55,3,2,2,NA,NA,NA,5,1978,2,NA,1,3,0,0,1,2,2,NA,NA,NA,NA,2,1,5,336000,NA,NA,NA,NA,2,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,0,NA,75,123000,NA,4500,NA,NA,"Ecuador"
55,3,2,2,NA,NA,NA,5,2006,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,5,1625480,NA,NA,NA,NA,1,35000,1,100,0,27,NA,NA,NA,NA,NA,0,NA,80,253520,NA,23168,NA,NA,"Ecuador"
51,3,2,2,NA,NA,NA,2,1996,2,NA,1,2,0,1,1,5,2,NA,NA,NA,NA,1,1,3,597405,NA,NA,NA,NA,2,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,42,12,83,217238,NA,4207,NA,NA,"Ecuador"
52,2,1,2,NA,NA,NA,2,2010,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,260000,NA,NA,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,3,3,100,25000,NA,1000,NA,NA,"Ecuador"
22,1,1,2,NA,NA,NA,5,2005,2,NA,1,1,1,0,2,NA,2,NA,2,NA,NA,1,1,1,700000,-7,-7,70,40,2,NA,NA,NA,NA,15,5,10,5,0,0,1,3,100,286288,288384,1523,671284,250000,"Ecuador"
72,3,1,2,NA,NA,NA,5,2001,2,NA,1,2,0,1,1,2,2,NA,NA,NA,NA,1,1,6,200000,NA,NA,NA,NA,1,3000,1,100,0,9,NA,NA,NA,NA,NA,0,NA,100,150000,NA,1000,NA,NA,"Ecuador"
22,1,3,2,NA,NA,NA,2,1981,2,NA,2,NA,NA,NA,2,NA,2,NA,1,0,NA,1,1,1,5000000,NA,NA,50,56,1,60000,2,NA,0,160,80,80,60,20,0,0,NA,95,2000000,600000,30000,3000000,600000,"Ecuador"
72,3,1,2,NA,NA,NA,2,2015,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,35175,NA,NA,NA,NA,1,33000,1,100,0,5,NA,NA,NA,NA,NA,6,7,100,17000,NA,600,NA,NA,"Ecuador"
60,3,1,2,NA,NA,NA,2,1963,2,NA,1,3,2,0,2,NA,2,NA,NA,NA,NA,1,1,6,130000,NA,NA,NA,NA,1,100000,1,30,300000,19,NA,NA,NA,NA,NA,5,2,3,40000,NA,12000,NA,NA,"Ecuador"
60,3,1,2,NA,NA,NA,5,1998,2,NA,1,2,3,0,2,NA,2,NA,NA,NA,NA,1,1,6,301596,NA,NA,NA,NA,2,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,3,3,100,70838,NA,1441,NA,NA,"Ecuador"
60,3,1,2,NA,NA,NA,2,1999,1,4,1,2,3,0,2,NA,2,NA,NA,NA,NA,1,1,6,190000,NA,NA,NA,NA,2,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,0,NA,100,78000,NA,2700,NA,NA,"Ecuador"
60,3,1,2,NA,NA,NA,2,2007,2,NA,1,1,0,20,2,NA,2,NA,NA,NA,NA,1,1,6,500000,NA,NA,NA,NA,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,2,3,90,90000,NA,1500,NA,NA,"Ecuador"
60,3,1,2,NA,NA,NA,5,2006,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,930000,NA,NA,NA,NA,1,10000,1,80,0,6,NA,NA,NA,NA,NA,0,NA,100,70000,NA,240,NA,NA,"Ecuador"
60,3,1,2,NA,NA,NA,2,2009,2,NA,1,1,0,1,1,1,2,NA,NA,NA,NA,1,1,6,159500,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,100,158160,NA,400,NA,NA,"Ecuador"
60,3,1,2,NA,NA,NA,3,1986,2,NA,1,1,1,0,2,NA,2,NA,NA,NA,NA,1,2,6,80000,NA,NA,NA,NA,2,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,0,NA,80,60000,NA,1000,NA,NA,"Ecuador"
60,3,2,2,NA,NA,NA,5,2008,2,NA,1,1,-9,-9,2,NA,2,NA,NA,NA,NA,2,2,6,13400,NA,NA,NA,NA,2,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,0,NA,93,10500,NA,216,NA,NA,"Ecuador"
51,3,2,1,10,2,NA,2,1987,1,3,2,NA,NA,NA,1,3,2,NA,NA,NA,NA,1,1,3,1987000,NA,NA,NA,NA,2,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,0,NA,-9,289000,NA,1500,NA,NA,"Ecuador"
60,3,2,2,NA,NA,NA,5,2012,2,NA,1,1,0,1,1,3,2,NA,NA,NA,NA,1,1,6,3000000,NA,NA,NA,NA,2,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,0,NA,100,500000,NA,4800,NA,NA,"Ecuador"
60,3,1,2,NA,NA,NA,5,2010,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,6,80000,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,4,100,24000,NA,1200,NA,NA,"Ecuador"
60,3,1,2,NA,NA,NA,2,1988,1,40,1,6,1,0,2,NA,1,25,NA,NA,NA,1,1,6,628324,NA,NA,NA,NA,1,185000,1,50,42000,19,NA,NA,NA,NA,NA,0,NA,90,83469,NA,2488,NA,NA,"Ecuador"
60,3,2,2,NA,NA,NA,1,1957,1,1,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,1200000,NA,NA,NA,NA,1,16000,2,NA,0,23,NA,NA,NA,NA,NA,0,NA,100,145440,NA,3000,NA,NA,"Ecuador"
60,3,1,2,NA,NA,NA,2,2010,2,NA,1,3,0,10,2,NA,2,NA,NA,NA,NA,1,1,6,400000,NA,NA,NA,NA,2,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,2,1,50,180000,NA,1200,NA,NA,"Ecuador"
60,3,1,2,NA,NA,NA,5,2011,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,6,37000,NA,NA,NA,NA,2,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,0,NA,-9,824,NA,480,NA,NA,"Ecuador"
60,3,1,1,2,1,2,2,2013,2,NA,1,3,0,1,2,NA,2,NA,NA,NA,NA,1,1,6,403000,NA,NA,NA,NA,1,40300,1,10,65000,18,NA,NA,NA,NA,NA,10,3,100,57000,NA,3242,NA,NA,"Ecuador"
60,3,1,2,NA,NA,NA,2,2011,2,NA,1,1,2,3,2,NA,1,1,NA,NA,NA,1,2,6,731518,NA,NA,NA,NA,2,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,0,NA,80,140684,NA,1200,NA,NA,"Ecuador"
50,3,1,2,NA,NA,NA,2,2002,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,6,60000,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,1,100,30000,NA,4072,NA,NA,"Ecuador"
51,3,2,2,NA,NA,NA,5,1974,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,3,3607424,NA,NA,NA,NA,2,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,0,NA,80,211428,NA,2612,NA,NA,"Ecuador"
51,3,2,2,NA,NA,NA,5,1975,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,3,10887626,NA,NA,NA,NA,2,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,0,NA,90,1498610,NA,5000,NA,NA,"Ecuador"
51,3,2,2,NA,NA,NA,2,1945,2,NA,1,2,1,0,1,100,2,NA,NA,NA,NA,1,1,3,11000000,NA,NA,NA,NA,2,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,0,NA,50,1500000,NA,19594,NA,NA,"Ecuador"
52,2,1,2,NA,NA,NA,5,1998,2,NA,1,1,0,4,2,NA,2,NA,NA,NA,NA,1,1,2,1140000,NA,NA,NA,NA,2,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,0,NA,-9,120000,NA,4200,NA,NA,"Ecuador"
52,2,1,2,NA,NA,NA,2,2006,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,504087,NA,NA,NA,NA,2,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,0,NA,100,66709,NA,3600,NA,NA,"Ecuador"
51,3,1,2,NA,NA,NA,5,1992,2,NA,1,6,1,0,2,NA,2,NA,NA,NA,NA,1,2,3,119000,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,100,85000,NA,100,NA,NA,"Ecuador"
52,2,1,2,NA,NA,NA,5,1984,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,500000,NA,NA,NA,NA,2,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,0,NA,100,120000,NA,6000,NA,NA,"Ecuador"
50,2,1,1,2,1,2,2,2011,2,NA,2,NA,NA,NA,1,30,2,NA,NA,NA,NA,1,1,2,238000,NA,NA,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,0,NA,100,42000,NA,3000,NA,NA,"Ecuador"
20,1,3,1,10,2,NA,5,1978,2,NA,1,0,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,40000000,NA,NA,60,40,1,10000000,1,100,10000000,200,170,30,170,0,0,0,NA,80,37000000,2000000,5e+05,40000000,1000000,"Ecuador"
52,2,2,2,NA,NA,NA,5,1995,2,NA,1,1,0,10,2,NA,2,NA,NA,NA,NA,1,1,2,1162722,NA,NA,NA,NA,1,7000,1,100,0,32,NA,NA,NA,NA,NA,5,1,100,265120,NA,14400,NA,NA,"Ecuador"
52,2,2,1,20,1,1,2,1997,1,30,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,1200000,NA,NA,NA,NA,2,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,0,NA,100,360000,NA,96000,NA,NA,"Ecuador"
51,3,2,2,NA,NA,NA,2,1984,1,15,2,NA,NA,NA,2,NA,1,19,NA,NA,NA,1,1,3,1600000,NA,NA,NA,NA,2,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,0,NA,100,350000,NA,10000,NA,NA,"Ecuador"
45,3,2,2,NA,NA,NA,2,2000,1,1,1,3,6,0,2,NA,2,NA,NA,NA,NA,1,1,6,2500000,NA,NA,NA,NA,2,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,0,NA,100,500000,NA,70000,NA,NA,"Ecuador"
51,3,1,2,NA,NA,NA,2,1996,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,3,657000,NA,NA,NA,NA,1,39000,1,90,0,11,NA,NA,NA,NA,NA,0,NA,100,114000,NA,538,NA,NA,"Ecuador"
60,3,3,2,NA,NA,NA,5,1958,2,NA,1,1,0,1,2,NA,2,NA,NA,NA,NA,1,1,6,7000000,NA,NA,NA,NA,1,25000,1,1,0,120,NA,NA,NA,NA,NA,6,6,95,2000000,NA,12000,NA,NA,"Ecuador"
51,3,3,2,NA,NA,NA,5,1976,1,5,1,2,1,0,2,NA,2,NA,NA,NA,NA,1,1,3,34000000,NA,NA,NA,NA,1,40000,1,40,0,252,NA,NA,NA,NA,NA,0,NA,85,2350000,NA,33000,NA,NA,"Ecuador"
52,2,3,2,NA,NA,NA,5,1973,2,NA,1,1,0,1,1,2,2,NA,NA,NA,NA,1,1,2,57000000,NA,NA,NA,NA,2,NA,NA,NA,NA,154,NA,NA,NA,NA,NA,4,6,99,9422676,NA,120000,NA,NA,"Ecuador"
52,2,1,2,NA,NA,NA,5,1987,2,NA,1,1,0,1,2,NA,2,NA,NA,NA,NA,1,1,2,1000000,NA,NA,NA,NA,1,8000,1,50,0,14,NA,NA,NA,NA,NA,1,2,100,112000,NA,1200,NA,NA,"Ecuador"
50,3,2,2,NA,NA,NA,5,2001,2,NA,1,2,0,20,2,NA,2,NA,NA,NA,NA,1,1,6,12546000,NA,NA,NA,NA,2,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,0,NA,98,507407,NA,8699,NA,NA,"Ecuador"
51,3,1,2,NA,NA,NA,5,1988,2,NA,1,5,0,40,2,NA,2,NA,NA,NA,NA,1,1,3,682289,NA,NA,NA,NA,2,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,0,NA,99,120980,NA,3101,NA,NA,"Ecuador"
50,2,1,2,NA,NA,NA,5,1994,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,2669052,NA,NA,NA,NA,1,500,2,NA,0,18,NA,NA,NA,NA,NA,0,NA,80,222230,NA,14000,NA,NA,"Ecuador"
50,3,3,2,NA,NA,NA,5,1979,1,1,1,2,2,0,1,1,1,1,NA,NA,NA,1,1,6,20900000,NA,NA,NA,NA,1,300000,1,60,200000,162,NA,NA,NA,NA,NA,8,2,100,2000000,NA,75000,NA,NA,"Ecuador"
52,2,2,2,NA,NA,NA,2,1950,2,NA,1,1,0,3,2,NA,2,NA,NA,NA,NA,1,1,2,1000000,NA,NA,NA,NA,2,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,1,3,100,250000,NA,6000,NA,NA,"Ecuador"
52,2,1,2,NA,NA,NA,5,1978,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,550000,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,100,74600,NA,360,NA,NA,"Ecuador"
52,2,1,2,NA,NA,NA,5,1981,1,3,1,2,2,0,1,1,2,NA,NA,NA,NA,1,1,2,2600000,NA,NA,NA,NA,1,6000,1,100,0,15,NA,NA,NA,NA,NA,8,2,100,155410,NA,1200,NA,NA,"Ecuador"
51,3,2,2,NA,NA,NA,2,1992,2,NA,2,NA,NA,NA,1,1,2,NA,NA,NA,NA,1,1,3,1500000,NA,NA,NA,NA,2,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,0,NA,100,560000,NA,4000,NA,NA,"Ecuador"
51,3,3,2,NA,NA,NA,2,1987,2,NA,1,2,2,0,1,1,2,NA,NA,NA,NA,1,1,3,36000000,NA,NA,NA,NA,1,20000,1,-9,0,118,NA,NA,NA,NA,NA,0,NA,100,2500000,NA,70000,NA,NA,"Ecuador"
50,2,2,2,NA,NA,NA,5,1995,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,5000000,NA,NA,NA,NA,2,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,0,NA,100,332000,NA,15409,NA,NA,"Ecuador"
72,3,2,2,NA,NA,NA,2,1988,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,1600000,NA,NA,NA,NA,2,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,0,NA,100,1000000,NA,5500,NA,NA,"Ecuador"
50,2,2,2,NA,NA,NA,5,2011,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,5200000,NA,NA,NA,NA,2,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,0,NA,100,91496,NA,11146,NA,NA,"Ecuador"
52,2,1,2,NA,NA,NA,2,1983,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,1467000,NA,NA,NA,NA,1,44000,1,50,300000,15,NA,NA,NA,NA,NA,0,NA,100,156000,NA,3800,NA,NA,"Ecuador"
52,2,1,2,NA,NA,NA,5,1987,2,NA,1,1,0,20,2,NA,2,NA,NA,NA,NA,1,1,2,180000,NA,NA,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,0,NA,100,120000,NA,1200,NA,NA,"Ecuador"
52,2,1,2,NA,NA,NA,2,1995,2,NA,1,3,2,0,2,NA,2,NA,NA,NA,NA,1,1,2,483925,NA,NA,NA,NA,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,0,NA,100,215000,NA,826,NA,NA,"Ecuador"
51,3,2,2,NA,NA,NA,5,2003,2,NA,1,2,-9,-9,2,NA,1,-6,NA,NA,NA,1,2,3,713604,NA,NA,NA,NA,2,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,0,NA,60,236317,NA,3140,NA,NA,"Ecuador"
51,3,2,2,NA,NA,NA,2,1994,1,1,1,3,0,10,1,4,1,1,NA,NA,NA,1,1,3,390000000,NA,NA,NA,NA,1,543900,2,NA,0,57,NA,NA,NA,NA,NA,3,3,100,2119780,NA,67180,NA,NA,"Ecuador"
51,3,2,2,NA,NA,NA,2,2000,1,1,1,3,0,30,1,1,2,NA,NA,NA,NA,1,1,3,2300000,NA,NA,NA,NA,1,40000,1,40,15000,22,NA,NA,NA,NA,NA,0,NA,100,372000,NA,2500,NA,NA,"Ecuador"
52,2,1,2,NA,NA,NA,2,2010,2,NA,1,0,NA,NA,1,3,2,NA,NA,NA,NA,1,1,2,550000,NA,NA,NA,NA,1,3000,1,70,0,12,NA,NA,NA,NA,NA,2,6,90,110843,NA,2160,NA,NA,"Ecuador"
51,3,2,2,NA,NA,NA,5,2006,1,120,1,3,0,1,2,NA,2,NA,NA,NA,NA,1,1,3,1980000,NA,NA,NA,NA,2,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,0,NA,70,156000,NA,2000,NA,NA,"Ecuador"
50,2,1,2,NA,NA,NA,2,1985,2,NA,1,1,0,20,2,NA,2,NA,NA,NA,NA,1,2,2,1252489,NA,NA,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,7,2,90,21334,NA,792,NA,NA,"Ecuador"
15,1,2,2,NA,NA,NA,5,1999,2,NA,1,1,1,0,1,1,2,NA,1,0,NA,1,1,1,2000000,NA,NA,100,38,1,20000,1,100,0,45,35,10,1,2,32,0,NA,37,600000,1300000,9600,1945000,170000,"Ecuador"
51,3,2,2,NA,NA,NA,2,2006,1,10,1,3,2,0,2,NA,2,NA,NA,NA,NA,1,1,3,5000000,NA,NA,NA,NA,1,100000,2,NA,300000,66,NA,NA,NA,NA,NA,10,2,100,767578,NA,11995,NA,NA,"Ecuador"
51,3,2,2,NA,NA,NA,2,2001,2,NA,2,NA,NA,NA,1,1,2,NA,NA,NA,NA,1,1,3,30000000,NA,NA,NA,NA,2,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,0,NA,100,853989,NA,25000,NA,NA,"Ecuador"
52,2,2,1,-9,1,2,2,1985,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,6916000,NA,NA,NA,NA,1,20000,1,1,0,36,NA,NA,NA,NA,NA,0,NA,86,461729,NA,7690,NA,NA,"Ecuador"
52,2,1,2,NA,NA,NA,5,1997,1,21,1,3,2,0,2,NA,1,60,NA,NA,NA,1,2,2,1042000,NA,NA,NA,NA,2,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,10,3,2,125000,NA,4000,NA,NA,"Ecuador"
51,3,1,2,NA,NA,NA,2,2013,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,3,85062,NA,NA,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,0,NA,80,6518,NA,1000,NA,NA,"Ecuador"
15,1,2,2,NA,NA,NA,2,2006,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,2,1,59283,NA,NA,100,40,1,6000,1,100,0,20,12,8,3,7,2,0,NA,50,20400,16065,2400,59178,20000,"Ecuador"
51,3,1,2,NA,NA,NA,5,1995,2,NA,1,1,0,30,2,NA,2,NA,NA,NA,NA,1,1,3,1453083,NA,NA,NA,NA,2,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,0,NA,100,200286,NA,1629,NA,NA,"Ecuador"
52,2,3,1,34,1,2,2,2011,2,NA,2,NA,NA,NA,1,10,2,NA,NA,NA,NA,2,2,2,12422000,NA,NA,NA,NA,2,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,0,NA,95,1300000,NA,5000,NA,NA,"Ecuador"
