"Sector.Detail","Sector","Size","Part.Of.Larger.Firm","Num.Establishments","Headquarters","Separate.Financial.Statements","Firm.Status","Establishment.Begin.Year","Electrical.Application","Electrical.Wait","Power.Outage","Num.Power.Outages","Power.Outage.Duration.Hours","Power.Outage.Duration.Minutes","Generator","Generator.Use","Water.Application","Water.Wait","Water.Outage","Num.Water.Outages","Water.Outage.Duration","Email","Website","Main.Activity","Sales.Nominal","Theft.Loss","Breakage.Loss","Capacity.Utilization","Operation.Hours","Capital.Purchases.Bool","Capital.Purchases.Amount","Upgraded.Capital.Bool","Upgraded.Capital.Percent","Land.Buildings.Amount","Full.Time.Employees","Full.Time.Employees.Production","Full.Time.Employees.Non.Production","Full.Time.Employees.Production.High.Skill","Full.Time.Employees.Production.Mid.Skill","Full.Time.Employees.Production.Low.Skill","Full.Time.Employees.Temporary","Full.Time.Employees.Temporary.Duration","Full.Time.Employees.Secondary.School.Percent","Labor.Cost","Raw.Material.Cost","Electricity.Cost","Total.Cost","Capital.Value","Country"
55,3,2,2,NA,NA,NA,3,2014,2,NA,1,-9,NA,NA,2,NA,2,NA,NA,NA,NA,2,1,5,5e+06,NA,NA,NA,NA,1,170000,1,100,0,30,NA,NA,NA,NA,NA,0,NA,90,1624500,NA,-9,NA,NA,"Bolivia"
72,3,2,2,NA,NA,NA,5,1994,2,NA,1,1,0,0,2,NA,2,NA,NA,NA,NA,1,1,6,1.4e+07,NA,NA,NA,NA,1,1e+05,2,NA,0,58,NA,NA,NA,NA,NA,0,NA,100,7200000,NA,100000,NA,NA,"Bolivia"
51,3,2,2,NA,NA,NA,5,1985,1,7,2,NA,NA,NA,1,-9,2,NA,NA,NA,NA,1,1,3,2.6e+07,NA,NA,NA,NA,1,2e+06,1,100,0,57,NA,NA,NA,NA,NA,0,NA,100,1700000,NA,494000,NA,NA,"Bolivia"
15,1,3,2,NA,NA,NA,5,1985,2,NA,1,1,0,30,1,90,2,NA,2,NA,NA,1,1,1,2.7e+08,NA,NA,70,120,1,4e+07,2,NA,2e+07,195,120,75,40,40,40,100,6,80,2.8e+07,-9,2000000,-9,-9,"Bolivia"
52,2,2,2,NA,NA,NA,5,1987,1,7,2,NA,NA,NA,1,0,2,NA,NA,NA,NA,1,1,2,2.8e+08,NA,NA,NA,NA,1,3500000,1,100,1500000,60,NA,NA,NA,NA,NA,0,NA,90,1.4e+07,NA,300000,NA,NA,"Bolivia"
15,1,3,2,NA,NA,NA,2,1971,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,1.19e+08,0,0,90,144,1,4900000,1,80,0,180,140,40,20,100,20,20,3,40,10500000,126000000,840000,137800000,84000000,"Bolivia"
51,3,2,1,5,1,1,5,1990,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,3,2e+07,NA,NA,NA,NA,1,-9,NA,NA,0,42,NA,NA,NA,NA,NA,0,NA,100,3374000,NA,-9,NA,NA,"Bolivia"
51,3,2,2,NA,NA,NA,5,1998,2,NA,1,2,0,1,2,NA,2,NA,NA,NA,NA,1,1,3,5.2e+07,NA,NA,NA,NA,2,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,0,NA,100,6e+06,NA,100000,NA,NA,"Bolivia"
15,1,1,2,NA,NA,NA,3,2000,2,NA,2,NA,NA,NA,1,20,2,NA,2,NA,NA,1,1,1,6e+05,NA,NA,80,-9,2,NA,NA,NA,NA,6,4,2,3,1,0,0,NA,100,180000,-9,15600,-9,-9,"Bolivia"
20,1,3,2,NA,NA,NA,2,1967,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,102900000,NA,NA,50,96,1,-9,NA,NA,0,320,200,120,50,50,100,100,9,70,20580000,-9,2728000,-9,-9,"Bolivia"
15,1,3,2,NA,NA,NA,2,2000,2,NA,1,-9,NA,NA,2,NA,2,NA,2,NA,NA,1,2,1,-9,0,0,80,168,2,NA,NA,NA,NA,300,250,50,50,100,100,50,3,-9,-9,-9,-9,-9,-9,"Bolivia"
15,1,3,1,4,1,2,2,1975,2,NA,1,2,4,0,2,NA,2,NA,2,NA,NA,1,1,1,2.45e+09,0,0,75,168,1,2.8e+07,2,NA,0,350,250,100,150,100,0,100,3,100,2100000,-9,-9,-9,-9,"Bolivia"
52,2,2,2,NA,NA,NA,5,1998,2,NA,1,3,0,0,2,NA,2,NA,NA,NA,NA,1,1,2,-9,NA,NA,NA,NA,1,35000,1,60,0,40,NA,NA,NA,NA,NA,5,2,100,-9,NA,350000,NA,NA,"Bolivia"
51,3,1,1,8,1,1,1,1972,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,3,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,0,NA,10,-9,NA,-9,NA,NA,"Bolivia"
55,3,3,2,NA,NA,NA,2,1979,2,NA,1,-9,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,5,-9,NA,NA,NA,NA,1,-9,NA,NA,0,600,NA,NA,NA,NA,NA,0,NA,80,-9,NA,-9,NA,NA,"Bolivia"
52,2,3,2,NA,NA,NA,2,1999,1,10,2,NA,NA,NA,2,NA,1,10,NA,NA,NA,1,1,2,6.5e+08,NA,NA,NA,NA,1,4e+07,1,30,1.8e+07,1450,NA,NA,NA,NA,NA,30,9,80,1.09e+08,NA,7500000,NA,NA,"Bolivia"
28,1,3,2,NA,NA,NA,5,1986,2,NA,1,3,0,0,2,NA,2,NA,2,NA,NA,1,1,1,2.8e+07,NA,NA,60,48,1,5e+05,1,50,0,220,190,30,30,100,60,60,12,80,13403600,-9,240000,-9,70000000,"Bolivia"
52,2,2,2,NA,NA,NA,3,1996,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,8400000,NA,NA,NA,NA,1,847000,1,80,0,27,NA,NA,NA,NA,NA,10,2,80,1031000,NA,192000,NA,NA,"Bolivia"
52,2,3,2,NA,NA,NA,2,1973,2,NA,1,2,0,0,2,NA,2,NA,NA,NA,NA,1,1,2,166080000,NA,NA,NA,NA,1,692000,1,80,0,186,NA,NA,NA,NA,NA,10,2,100,18052896,NA,1107200,NA,NA,"Bolivia"
60,3,2,2,NA,NA,NA,5,1990,2,NA,1,1,2,0,2,NA,2,NA,NA,NA,NA,1,1,6,8300660,NA,NA,NA,NA,1,2e+06,1,100,2e+06,38,NA,NA,NA,NA,NA,0,NA,100,4170746,NA,51839,NA,NA,"Bolivia"
50,3,1,2,NA,NA,NA,3,2000,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,3460000,NA,NA,NA,NA,2,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,0,NA,100,1245600,NA,45600,NA,NA,"Bolivia"
60,3,3,1,4,2,NA,1,1836,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,31320000,NA,NA,NA,NA,2,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,0,NA,100,14992884,NA,-9,NA,NA,"Bolivia"
52,2,3,1,9,1,2,5,2015,2,NA,1,0,NA,NA,1,1,2,NA,NA,NA,NA,1,1,2,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,190,NA,NA,NA,NA,NA,100,1,100,-9,NA,150000,NA,NA,"Bolivia"
60,3,2,1,3,1,2,5,1995,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,1,6,7e+07,NA,NA,NA,NA,1,35000,1,100,0,95,NA,NA,NA,NA,NA,0,NA,100,1.6e+07,NA,230000,NA,NA,"Bolivia"
17,1,1,2,NA,NA,NA,3,1994,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,2,2,1,60000,NA,NA,50,40,2,NA,NA,NA,NA,5,3,2,0,3,0,1,1,0,30000,-9,8600,-9,-9,"Bolivia"
50,3,3,2,NA,NA,NA,5,1986,1,30,1,1,0,0,2,NA,1,20,NA,NA,NA,1,1,3,1.044e+09,NA,NA,NA,NA,1,2e+06,1,20,2e+06,480,NA,NA,NA,NA,NA,5,3,90,1.4e+07,NA,60000,NA,NA,"Bolivia"
51,3,3,2,NA,NA,NA,5,1970,1,2,1,-9,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,3,104400000,NA,NA,NA,NA,1,-9,NA,NA,1.5e+07,250,NA,NA,NA,NA,NA,0,NA,100,17612280,NA,-9,NA,NA,"Bolivia"
51,3,2,2,NA,NA,NA,5,2009,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,1,3,3e+06,NA,NA,NA,NA,2,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,20,1,12,9e+05,NA,-9,NA,NA,"Bolivia"
45,3,3,2,NA,NA,NA,5,1995,1,5,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,6,5e+07,NA,NA,NA,NA,2,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,200,8,100,18200000,NA,72000,NA,NA,"Bolivia"
28,1,2,2,NA,NA,NA,5,1987,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,12900000,NA,NA,60,48,1,250000,1,100,0,40,15,25,4,10,1,5,2,80,6e+06,8000000,40000,-9,4000000,"Bolivia"
51,3,2,2,NA,NA,NA,2,1962,2,NA,1,1,0,0,2,NA,2,NA,NA,NA,NA,1,1,3,-9,NA,NA,NA,NA,1,-9,NA,NA,0,90,NA,NA,NA,NA,NA,0,NA,90,-9,NA,-9,NA,NA,"Bolivia"
55,3,3,2,NA,NA,NA,2,1991,1,30,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,1,5,-9,NA,NA,NA,NA,1,20000,1,100,0,115,NA,NA,NA,NA,NA,0,NA,100,-9,NA,60960000,NA,NA,"Bolivia"
51,3,1,2,NA,NA,NA,5,2000,2,NA,1,1,2,0,2,NA,2,NA,NA,NA,NA,1,1,3,16583000,NA,NA,NA,NA,1,1225000,2,NA,-9,16,NA,NA,NA,NA,NA,1,6,100,2209000,NA,16800,NA,NA,"Bolivia"
60,3,3,2,NA,NA,NA,1,1996,2,NA,1,0,NA,NA,1,1,2,NA,NA,NA,NA,1,1,6,3.37e+08,NA,NA,NA,NA,1,1.4e+08,1,100,0,500,NA,NA,NA,NA,NA,500,1,50,1700000,NA,-9,NA,NA,"Bolivia"
51,3,2,2,NA,NA,NA,5,1994,2,NA,1,2,1,0,2,NA,2,NA,NA,NA,NA,1,2,3,3500000,NA,NA,NA,NA,1,70000,2,NA,0,35,NA,NA,NA,NA,NA,5,1,80,1600000,NA,48000,NA,NA,"Bolivia"
15,1,1,2,NA,NA,NA,5,2013,1,2,1,4,2,0,2,NA,2,NA,2,NA,NA,1,2,1,720000,NA,NA,90,44,2,NA,NA,NA,NA,7,4,3,1,1,2,0,NA,50,3e+05,80000,36000,448400,500000,"Bolivia"
19,1,2,2,NA,NA,NA,2,1961,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,2,1,-9,0,0,50,48,2,NA,NA,NA,NA,90,70,20,3,-9,60,0,NA,100,-9,-9,1200000,-9,-9,"Bolivia"
50,3,3,2,NA,NA,NA,2,1981,1,90,1,2,0,0,2,NA,1,90,NA,NA,NA,1,1,3,907186884,NA,NA,NA,NA,1,-9,NA,NA,-9,600,NA,NA,NA,NA,NA,0,NA,100,60428150,NA,-9,NA,NA,"Bolivia"
22,1,1,2,NA,NA,NA,5,1999,1,90,1,1,1,0,2,NA,1,7,2,NA,NA,1,1,1,1500000,NA,NA,80,41,1,6e+06,1,30,2e+06,19,17,2,5,12,0,0,NA,50,1e+06,5000000,70000,-9,-9,"Bolivia"
51,3,1,2,NA,NA,NA,5,1995,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,3,5e+06,NA,NA,NA,NA,1,30000,1,100,0,16,NA,NA,NA,NA,NA,0,NA,50,1616000,NA,14000,NA,NA,"Bolivia"
50,3,2,1,2,2,NA,2,1996,1,15,1,-9,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,2e+08,NA,NA,NA,NA,1,280000,1,100,0,50,NA,NA,NA,NA,NA,0,NA,50,4640000,NA,70000,NA,NA,"Bolivia"
24,1,1,1,3,2,NA,5,2000,2,NA,1,3,-9,-9,2,NA,2,NA,1,3,24,1,1,1,1e+07,NA,NA,-9,85,2,NA,NA,NA,NA,-9,-9,7,-9,-9,-9,7,-9,100,632000,-9,9300,-9,-9,"Bolivia"
52,2,1,2,NA,NA,NA,3,2002,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,8,1,8,-9,NA,5500,NA,NA,"Bolivia"
25,1,1,2,NA,NA,NA,3,2002,2,NA,2,NA,NA,NA,2,NA,2,NA,1,0,NA,1,1,1,35000,NA,NA,50,48,2,NA,NA,NA,NA,10,5,5,2,3,0,0,NA,3,15000,-9,1700,-9,-9,"Bolivia"
15,1,3,2,NA,NA,NA,2,1944,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,2122187798,0,1,90,168,2,NA,NA,NA,NA,350,250,100,70,90,90,70,4,80,3.3e+07,1666916074,-9,1786360584,-9,"Bolivia"
55,3,1,2,NA,NA,NA,3,2014,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,5,576000,NA,NA,NA,NA,1,80000,1,100,70000,10,NA,NA,NA,NA,NA,4,2,100,180000,NA,26000,NA,NA,"Bolivia"
15,1,2,2,NA,NA,NA,5,1974,2,NA,1,4,1,0,2,NA,2,NA,2,NA,NA,1,1,1,2.7e+07,NA,NA,-9,45,1,7e+05,1,100,0,72,26,46,3,3,20,0,NA,95,1.5e+07,-9,-9,-9,60000000,"Bolivia"
55,3,3,2,NA,NA,NA,3,1939,1,-9,1,1,0,0,2,NA,1,-9,NA,NA,NA,1,1,5,27849000,NA,NA,NA,NA,1,350000,1,100,2e+05,150,NA,NA,NA,NA,NA,40,6,60,2e+06,NA,300000,NA,NA,"Bolivia"
26,1,3,2,NA,NA,NA,4,1966,1,10,2,NA,NA,NA,1,5,2,NA,2,NA,NA,1,1,1,1.045e+09,NA,NA,100,168,1,-9,NA,NA,-9,1000,-9,-9,-9,-9,-9,0,NA,-9,76494000,-9,-9,-9,-9,"Bolivia"
22,1,2,1,2,2,NA,2,1985,1,1,1,1,0,0,1,-9,2,NA,1,3,12,1,1,1,7500000,NA,NA,60,168,1,-9,NA,NA,-9,66,30,36,15,15,0,25,2,100,3750000,2250000,225000,6700000,-9,"Bolivia"
22,1,1,2,NA,NA,NA,3,1968,1,4,1,20,-9,-9,2,NA,2,NA,1,8,24,1,1,1,2e+06,NA,NA,80,50,2,NA,NA,NA,NA,8,4,4,2,2,0,3,5,8,646400,-9,-9,-9,3000000,"Bolivia"
21,1,2,2,NA,NA,NA,5,2001,2,NA,1,4,22,0,2,NA,2,NA,2,NA,NA,1,2,1,-9,NA,NA,85,48,2,NA,NA,NA,NA,20,15,5,10,5,0,0,NA,-9,-9,-9,500000,-9,-9,"Bolivia"
60,3,3,2,NA,NA,NA,2,1944,2,NA,1,1,0,0,2,NA,2,NA,NA,NA,NA,1,1,6,1e+08,NA,NA,NA,NA,1,-9,NA,NA,-9,800,NA,NA,NA,NA,NA,0,NA,100,4e+07,NA,9000000,NA,NA,"Bolivia"
55,3,3,2,NA,NA,NA,5,2000,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,1,5,1.5e+07,NA,NA,NA,NA,1,3e+06,1,100,4e+06,350,NA,NA,NA,NA,NA,0,NA,-9,9e+06,NA,1050000,NA,NA,"Bolivia"
22,1,2,1,6,1,2,5,1985,2,NA,1,6,1,0,2,NA,2,NA,1,20,48,1,1,1,-9,NA,NA,50,168,1,-9,NA,NA,0,68,20,48,20,0,0,0,NA,100,-9,-9,-9,-9,-9,"Bolivia"
26,1,3,1,15,2,NA,1,1925,2,NA,2,NA,NA,NA,1,0,2,NA,2,NA,NA,1,1,1,2.1e+09,NA,NA,100,168,1,174827886,1,100,174827880,1560,1059,501,110,224,725,183,6,90,16023000,246619933,-9,323637965,1800000000,"Bolivia"
15,1,2,2,NA,NA,NA,3,1991,2,NA,1,6,2,0,2,NA,2,NA,1,4,25,1,2,1,8e+06,NA,NA,20,96,2,NA,NA,NA,NA,50,20,30,5,5,10,0,NA,0,2e+06,3200000,15000,-9,7000000,"Bolivia"
15,1,1,2,NA,NA,NA,5,2009,2,NA,2,NA,NA,NA,2,NA,2,NA,1,1,8,1,1,1,1e+06,NA,NA,-9,48,1,-9,NA,NA,-9,15,10,5,2,3,5,3,3,10,4e+05,-9,40000,-9,-9,"Bolivia"
28,1,3,2,NA,NA,NA,5,1965,1,30,1,1,0,0,2,NA,2,NA,2,NA,NA,1,1,1,4e+07,NA,NA,60,48,1,350000,2,NA,2e+06,150,100,50,30,50,20,30,6,90,12928000,-9,288000,-9,-9,"Bolivia"
18,1,1,2,NA,NA,NA,5,1982,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,2,1,50000,NA,NA,80,48,2,NA,NA,NA,NA,8,6,2,6,0,0,1,2,6,42000,20000,3500,66000,300000,"Bolivia"
51,3,2,2,NA,NA,NA,3,1990,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,3,1.1e+07,NA,NA,NA,NA,2,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,0,NA,80,7e+05,NA,5000,NA,NA,"Bolivia"
50,3,1,1,17,2,NA,-9,1998,2,NA,1,-9,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,3,1.61e+08,NA,NA,NA,NA,1,420000,1,100,-9,13,NA,NA,NA,NA,NA,0,NA,100,1448300,NA,280000,NA,NA,"Bolivia"
50,3,2,2,NA,NA,NA,5,1997,2,NA,1,5,1,0,2,NA,2,NA,NA,NA,NA,1,2,6,3e+07,NA,NA,NA,NA,2,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,6,2,100,1e+06,NA,400000,NA,NA,"Bolivia"
19,1,2,2,NA,NA,NA,5,1951,2,NA,1,3,0,0,2,NA,2,NA,2,NA,NA,1,1,1,1.4e+07,NA,NA,70,48,2,NA,NA,NA,NA,64,49,15,8,41,0,0,NA,-9,4524800,-9,156000,9800000,1000000,"Bolivia"
52,2,0,2,NA,NA,NA,3,1987,1,1,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,315000,NA,NA,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,-9,3,126000,NA,9450,NA,NA,"Bolivia"
24,1,3,2,NA,NA,NA,5,1996,1,-9,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,2,1,1,1.25e+08,NA,NA,70,48,1,-9,NA,NA,4e+05,108,70,38,20,30,20,0,NA,100,1e+06,30000000,200000,40000000,-9,"Bolivia"
55,3,2,2,NA,NA,NA,5,1989,1,30,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,2,5,7e+06,NA,NA,NA,NA,1,-9,NA,NA,-9,90,NA,NA,NA,NA,NA,2,1,100,2808000,NA,10000,NA,NA,"Bolivia"
20,1,2,2,NA,NA,NA,5,1997,2,NA,-9,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,3e+06,0,0,40,48,2,NA,NA,NA,NA,90,75,15,-9,-9,-9,0,NA,-9,1869600,-9,-9,-9,-9,"Bolivia"
51,3,2,1,7,1,2,2,1974,2,NA,1,2,0,0,2,NA,2,NA,NA,NA,NA,1,1,3,29580000,NA,NA,NA,NA,2,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,0,NA,-9,5960000,NA,79000,NA,NA,"Bolivia"
24,1,2,2,NA,NA,NA,5,1950,2,NA,1,3,0,0,2,NA,2,NA,2,NA,NA,1,1,1,187920000,NA,NA,70,48,1,350000,1,100,0,400,232,168,-9,-9,-9,3,1,100,37651200,78926400,2255040,160671600,900000,"Bolivia"
52,2,1,2,NA,NA,NA,5,1830,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,2,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,3,10,3,-9,NA,-9,NA,NA,"Bolivia"
51,3,1,2,NA,NA,NA,5,1960,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,3,-9,NA,NA,NA,NA,1,3e+05,1,100,0,17,NA,NA,NA,NA,NA,0,NA,100,-9,NA,-9,NA,NA,"Bolivia"
24,1,2,2,NA,NA,NA,5,2002,2,NA,1,6,0,1,2,NA,2,NA,2,NA,NA,1,1,1,7200000,NA,NA,60,44,1,-9,NA,NA,0,20,12,8,4,5,3,0,NA,25,840000,5000000,36000,5976000,15000000,"Bolivia"
51,3,1,2,NA,NA,NA,5,1982,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,3,2e+06,NA,NA,NA,NA,1,50000,1,5,0,6,NA,NA,NA,NA,NA,2,6,100,1e+05,NA,1500,NA,NA,"Bolivia"
52,2,2,2,NA,NA,NA,5,1949,2,NA,1,2,1,0,2,NA,2,NA,NA,NA,NA,1,2,2,2e+06,NA,NA,NA,NA,2,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,0,NA,100,3e+05,NA,38000,NA,NA,"Bolivia"
34,1,2,1,2,1,2,2,1980,1,1,1,2,1,11,2,NA,1,-9,2,NA,NA,1,1,1,19500000,NA,NA,70,44,1,-9,NA,NA,-9,51,34,17,20,14,0,40,3,100,1570000,13650000,600000,15825000,3000000,"Bolivia"
21,1,2,1,3,2,NA,1,1994,2,NA,1,3,4,0,2,NA,2,NA,2,NA,NA,1,1,1,3.4e+07,NA,NA,70,50,1,-9,NA,NA,-9,80,45,35,25,20,0,0,NA,-9,7588800,-9,-9,-9,-9,"Bolivia"
60,3,1,2,NA,NA,NA,3,2015,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,7e+05,NA,NA,NA,NA,1,80000,1,20,0,5,NA,NA,NA,NA,NA,15,4,100,226240,NA,-9,NA,NA,"Bolivia"
52,2,1,2,NA,NA,NA,3,1996,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,1400000,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,-9,NA,60,350000,NA,18000,NA,NA,"Bolivia"
22,1,2,2,NA,NA,NA,4,1964,2,NA,1,3,0,1,2,NA,2,NA,2,NA,NA,1,1,1,2200000,NA,NA,-9,168,1,-9,NA,NA,-9,20,11,9,0,9,2,-9,NA,19,711040,-9,-9,-9,-9,"Bolivia"
51,3,1,2,NA,NA,NA,3,1998,2,NA,1,2,0,0,2,NA,2,NA,NA,NA,NA,1,1,3,1.5e+07,NA,NA,NA,NA,2,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,0,NA,14,1200000,NA,6000,NA,NA,"Bolivia"
25,1,3,2,NA,NA,NA,2,1972,1,15,1,1,0,0,2,NA,1,-5,2,NA,NA,1,1,1,1.2e+08,NA,NA,92,140,2,NA,NA,NA,NA,320,280,40,100,100,80,0,NA,60,15600000,67000000,2770000,85700000,137000000,"Bolivia"
24,1,3,2,NA,NA,NA,5,1974,2,NA,1,0,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,9e+07,0,0,80,90,1,3480000,2,NA,0,150,120,30,5,80,35,10,8,95,6e+06,7200000,200000,16000000,35000000,"Bolivia"
25,1,1,2,NA,NA,NA,2,2000,1,30,1,9,10,0,2,NA,2,NA,1,3,8,1,1,1,4000900,NA,NA,60,48,2,NA,NA,NA,NA,7,7,0,7,0,0,0,NA,100,492910.88,-9,72000,-9,-9,"Bolivia"
18,1,1,2,NA,NA,NA,3,2015,2,NA,1,1,4,0,2,NA,2,NA,-7,NA,NA,1,1,1,250000,NA,NA,70,40,1,20000,1,20,0,4,3,1,1,0,2,3,6,3,155125,-9,5000,-9,140000,"Bolivia"
20,1,1,2,NA,NA,NA,3,1985,2,NA,2,NA,NA,NA,2,NA,2,NA,-7,NA,NA,2,2,1,6e+05,NA,NA,50,44,2,NA,NA,NA,NA,5,2,3,1,1,0,4,1,50,228000,180000,600,460000,2527000,"Bolivia"
17,1,1,2,NA,NA,NA,3,1985,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,2,1,50000,NA,NA,80,60,2,NA,NA,NA,NA,5,3,2,3,0,0,2,1,100,25000,10000,12000,50000,490000,"Bolivia"
22,1,1,1,2,1,2,2,2007,2,NA,1,2,0,10,2,NA,2,NA,1,0,NA,1,1,1,250000,NA,NA,20,40,1,8000,1,30,0,8,5,3,2,3,0,3,2,100,1e+05,120000,10000,250000,3000000,"Bolivia"
22,1,1,1,3,1,1,3,1994,2,NA,2,NA,NA,NA,2,NA,2,NA,1,0,NA,1,1,1,50000,NA,NA,60,48,1,25000,1,100,-9,6,4,2,2,2,0,-9,NA,6,24000,-9,24000,-9,1750000,"Bolivia"
20,1,1,2,NA,NA,NA,3,1985,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,2,2,1,130000,NA,NA,70,45,2,NA,NA,NA,NA,5,5,0,5,0,0,2,12,100,60000,380000,3000,450000,1190000,"Bolivia"
29,1,2,2,NA,NA,NA,5,2006,1,15,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,4e+06,NA,NA,100,48,2,NA,NA,NA,NA,30,20,10,5,15,0,0,NA,100,1234800,-9,78000,-9,-9,"Bolivia"
28,1,2,2,NA,NA,NA,5,2008,1,180,1,1,4,0,2,NA,2,NA,2,NA,NA,1,1,1,1.8e+07,NA,NA,20,144,1,1800000,1,90,7e+05,80,60,20,18,18,24,0,NA,10,1800000,14000000,168000,16000000,2100000,"Bolivia"
15,1,3,1,26,1,2,2,1995,2,NA,1,1,0,15,1,10,2,NA,2,NA,NA,1,1,1,2e+09,NA,NA,80,168,1,1e+08,1,20,3500000,2500,900,1600,200,300,400,100,3,90,326400000,-9,-9,500000000,-9,"Bolivia"
16,1,3,1,5,1,1,1,1933,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,2,1,1,-9,NA,NA,-9,40,1,2e+05,1,10,3e+09,225,130,95,30,80,20,0,NA,-9,-9,-9,-9,-9,-9,"Bolivia"
26,1,3,1,15,1,1,1,1925,1,15,1,-9,NA,NA,1,-9,1,20,1,2,2,1,1,1,2.1e+09,NA,NA,99,168,1,174827886,1,100,174827880,1800,1368,432,42,285,1041,-9,NA,70,77018031,246619933,-9,323637965,1800000000,"Bolivia"
24,1,3,2,NA,NA,NA,2,1936,1,90,1,3,0,14,1,1,2,NA,2,NA,NA,1,1,1,6.4e+08,0,1,60,50,1,7e+07,1,50,7e+06,1000,350,650,80,250,20,0,NA,100,9.7e+07,153000000,50000,251000000,210000000,"Bolivia"
50,3,1,2,NA,NA,NA,3,2009,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,6,240000,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,5,100,43200,NA,2880,NA,NA,"Bolivia"
22,1,1,2,NA,NA,NA,3,2005,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,2,2,1,287500,NA,NA,66,55,2,NA,NA,NA,NA,6,5,1,1,1,3,0,NA,1,92000,129375,12200,263000,-9,"Bolivia"
28,1,1,2,NA,NA,NA,3,2011,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,2,2,1,208800,NA,NA,100,48,1,42000,1,100,0,5,5,0,1,2,2,0,NA,100,70000,70000,12000,-9,382800,"Bolivia"
