"Sector.Detail","Sector","Size","Part.Of.Larger.Firm","Num.Establishments","Headquarters","Separate.Financial.Statements","Firm.Status","Establishment.Begin.Year","Electrical.Application","Electrical.Wait","Power.Outage","Num.Power.Outages","Power.Outage.Duration.Hours","Power.Outage.Duration.Minutes","Generator","Generator.Use","Water.Application","Water.Wait","Water.Outage","Num.Water.Outages","Water.Outage.Duration","Email","Website","Main.Activity","Sales.Nominal","Theft.Loss","Breakage.Loss","Capacity.Utilization","Operation.Hours","Capital.Purchases.Bool","Capital.Purchases.Amount","Upgraded.Capital.Bool","Upgraded.Capital.Percent","Land.Buildings.Amount","Full.Time.Employees","Full.Time.Employees.Production","Full.Time.Employees.Non.Production","Full.Time.Employees.Production.High.Skill","Full.Time.Employees.Production.Mid.Skill","Full.Time.Employees.Production.Low.Skill","Full.Time.Employees.Temporary","Full.Time.Employees.Temporary.Duration","Full.Time.Employees.Secondary.School.Percent","Labor.Cost","Raw.Material.Cost","Electricity.Cost","Total.Cost","Capital.Value","Country"
45,3,3,1,2,1,2,2,1910,2,NA,1,1,1,0,2,NA,2,NA,NA,NA,NA,1,1,6,5e+08,NA,NA,NA,NA,1,7250000,2,NA,0,114,NA,NA,NA,NA,NA,50,10,80,3.5e+08,NA,750000,NA,NA,"Uruguay"
34,1,3,1,3,2,NA,2,1957,2,NA,1,1,13,0,2,NA,2,NA,2,NA,NA,1,1,1,2.7e+08,0,0,27,40,1,1300000,1,80,0,120,60,60,15,30,15,0,NA,40,110490068,120891100,10598866,278237970,-9,"Uruguay"
34,1,2,2,NA,NA,NA,2,1962,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,195019900,NA,NA,25,45,2,NA,NA,NA,NA,20,-9,-9,-9,-9,-9,0,NA,-9,45525663,28800000,1470000,3.5e+08,1.1e+09,"Uruguay"
72,3,3,2,NA,NA,NA,6,1918,2,NA,2,NA,NA,NA,1,-9,2,NA,NA,NA,NA,1,1,6,5.8e+08,NA,NA,NA,NA,1,6500000,2,NA,4200000,382,NA,NA,NA,NA,NA,0,NA,-9,2.86e+08,NA,-9,NA,NA,"Uruguay"
15,1,3,1,22,1,2,2,1994,1,60,1,0,NA,NA,2,NA,-9,NA,-9,NA,NA,1,1,1,3.8e+09,NA,NA,60,44,1,72000000,1,80,8500000,170,30,140,6,20,4,10,5,47,1.4e+08,3.22e+08,2650000,3.52e+09,3.2e+08,"Uruguay"
51,3,3,2,NA,NA,NA,2,1843,2,NA,1,1,-9,-9,1,-9,2,NA,NA,NA,NA,1,1,3,8e+08,NA,NA,NA,NA,1,1200000,1,10,-9,130,NA,NA,NA,NA,NA,12,3,96,4.8e+07,NA,120000,NA,NA,"Uruguay"
55,3,3,2,NA,NA,NA,2,1969,2,NA,2,NA,NA,NA,1,1,2,NA,NA,NA,NA,1,1,5,6.96e+08,NA,NA,NA,NA,1,145000000,1,80,0,360,NA,NA,NA,NA,NA,50,3,40,1.8e+08,NA,25000000,NA,NA,"Uruguay"
60,3,3,1,6,1,2,1,1977,2,NA,2,NA,NA,NA,1,0,2,NA,NA,NA,NA,1,1,6,6.46e+08,NA,NA,NA,NA,1,23000000,1,100,0,550,NA,NA,NA,NA,NA,0,NA,-9,4.11e+08,NA,5100000,NA,NA,"Uruguay"
60,3,2,1,2,1,2,2,2013,2,NA,1,1,1,0,2,NA,2,NA,NA,NA,NA,1,2,6,300864000,NA,NA,NA,NA,1,11110000,2,NA,0,44,NA,NA,NA,NA,NA,122,1,68,59274500,NA,142348,NA,NA,"Uruguay"
60,3,2,1,5,2,NA,2,2008,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,34476745,NA,NA,NA,NA,2,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,8,12,50,-9,NA,-9,NA,NA,"Uruguay"
45,3,3,2,NA,NA,NA,2,1980,1,90,1,0,NA,NA,2,NA,1,100,NA,NA,NA,1,1,6,4.5e+09,NA,NA,NA,NA,2,NA,NA,NA,NA,1561,NA,NA,NA,NA,NA,70,5,-9,1.7e+08,NA,7772000,NA,NA,"Uruguay"
15,1,0,2,NA,NA,NA,3,2004,2,NA,2,NA,NA,NA,2,NA,-9,NA,1,-9,NA,2,2,1,1150000,NA,NA,-9,-9,2,NA,NA,NA,NA,5,-9,-9,-9,-9,-9,1,1,0,-9,-9,24000,-9,-9,"Uruguay"
18,1,2,2,NA,NA,NA,2,2005,2,NA,1,-9,NA,NA,1,2,2,NA,2,NA,NA,1,1,1,-9,NA,NA,50,44,2,NA,NA,NA,NA,43,37,6,2,9,26,15,1,2,-9,-9,360000,-9,1.1e+07,"Uruguay"
52,2,2,2,NA,NA,NA,2,1979,2,NA,1,3,4,0,1,1,2,NA,NA,NA,NA,1,2,2,169619152,NA,NA,NA,NA,2,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,0,NA,1,12808028,NA,616708,NA,NA,"Uruguay"
17,1,2,2,NA,NA,NA,2,1945,2,NA,1,1,0,0,-9,NA,2,NA,2,NA,NA,1,1,1,1.2e+08,0,0,70,144,1,1000000,1,100,0,80,65,15,7,10,48,0,NA,-9,2900000,4.3e+07,3800000,-9,-9,"Uruguay"
26,1,2,2,NA,NA,NA,2,2006,1,20,1,12,1,30,2,NA,2,NA,2,NA,NA,1,1,1,22357000,NA,NA,50,40,2,NA,NA,NA,NA,65,50,15,25,10,15,0,NA,65,21136000,19883000,492000,4.2e+07,796170,"Uruguay"
60,3,3,2,NA,NA,NA,2,1930,2,NA,1,-9,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,1251480244,NA,NA,NA,NA,1,70000,1,30,-9,1100,NA,NA,NA,NA,NA,30,4,-9,1.197e+09,NA,-9,NA,NA,"Uruguay"
51,3,1,2,NA,NA,NA,2,1975,2,NA,1,1,3,0,2,NA,2,NA,NA,NA,NA,1,1,3,37840000,NA,NA,NA,NA,1,570000,1,100,0,11,NA,NA,NA,NA,NA,0,NA,36,2640149,NA,145165,NA,NA,"Uruguay"
18,1,2,2,NA,NA,NA,2,1968,2,NA,2,NA,NA,NA,1,-9,2,NA,2,NA,NA,1,1,1,-9,0,0,85,80,1,150000,1,80,0,74,62,12,4,55,3,0,NA,80,-9,-9,-9,-9,-9,"Uruguay"
24,1,3,2,NA,NA,NA,2,1954,2,NA,2,NA,NA,NA,2,NA,2,NA,1,-9,NA,1,1,1,1.5e+08,NA,NA,-9,80,1,880000,1,100,-9,120,90,30,14,20,56,120,3,-9,-9,-9,3700000,-9,-9,"Uruguay"
21,1,3,2,NA,NA,NA,2,1950,1,75,1,1,0,0,2,NA,1,30,2,NA,NA,1,1,1,4.3e+08,0,0,60,84,1,15000000,1,85,4500000,108,77,31,8,17,52,20,4,45,90558000,196500000,5750000,2.93e+08,1.5e+09,"Uruguay"
60,3,2,2,NA,NA,NA,2,1951,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,7e+07,NA,NA,NA,NA,1,10000000,1,40,0,60,NA,NA,NA,NA,NA,5,1,50,31500000,NA,13500000,NA,NA,"Uruguay"
15,1,3,2,NA,NA,NA,2,1983,2,NA,1,2,1,0,2,NA,2,NA,2,NA,NA,1,1,1,837519367,NA,NA,50,120,1,1115498,1,100,0,375,322,-9,66,48,-9,0,NA,85,200600000,316637004,7813156,599823899,-9,"Uruguay"
52,2,1,2,NA,NA,NA,5,1982,2,NA,1,2,12,0,2,NA,2,NA,NA,NA,NA,1,1,2,6.8e+07,NA,NA,NA,NA,1,1500000,1,50,3e+05,12,NA,NA,NA,NA,NA,0,NA,100,-9,NA,-9,NA,NA,"Uruguay"
51,3,1,2,NA,NA,NA,5,1978,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,5.6e+07,NA,NA,NA,NA,2,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,0,NA,100,1100000,NA,-9,NA,NA,"Uruguay"
72,3,2,2,NA,NA,NA,2,1969,2,NA,1,0,NA,NA,1,-9,2,NA,NA,NA,NA,1,1,6,1.2e+08,NA,NA,NA,NA,1,1200000,2,NA,5e+05,72,NA,NA,NA,NA,NA,1,6,95,6.3e+07,NA,650000,NA,NA,"Uruguay"
21,1,2,2,NA,NA,NA,2,2002,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,1.22e+08,NA,NA,20,90,1,600000,1,75,30000,40,15,25,10,5,0,1,3,75,2.7e+07,420000,50000,-9,1200000,"Uruguay"
17,1,2,2,NA,NA,NA,3,1996,2,NA,1,0,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,35701360,0,-7,70,144,2,NA,NA,NA,NA,32,27,5,3,22,2,0,NA,-9,10109869,11277781,566595,2.2e+07,3.5e+07,"Uruguay"
25,1,1,2,NA,NA,NA,3,1972,2,NA,1,2,6,0,2,NA,2,NA,2,NA,NA,1,1,1,6793485,NA,NA,10,48,2,NA,NA,NA,NA,6,4,2,4,0,0,0,NA,100,2320000,725000,276000,5220000,2.6e+07,"Uruguay"
51,3,2,1,3,1,2,2,2002,2,NA,1,1,4,0,1,0,2,NA,NA,NA,NA,1,2,3,5e+07,NA,NA,NA,NA,2,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,0,NA,90,9431000,NA,256108,NA,NA,"Uruguay"
50,3,2,2,NA,NA,NA,2,1984,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,3,194700000,NA,NA,NA,NA,1,90000,1,90,90000,32,NA,NA,NA,NA,NA,0,NA,100,42500000,NA,1200000,NA,NA,"Uruguay"
55,3,2,2,NA,NA,NA,2,2006,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,6,4e+07,NA,NA,NA,NA,2,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,0,NA,50,-9,NA,0,NA,NA,"Uruguay"
60,3,2,2,NA,NA,NA,2,1994,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,101567532,NA,NA,NA,NA,1,900000,2,NA,0,41,NA,NA,NA,NA,NA,0,NA,80,33847130,NA,205000,NA,NA,"Uruguay"
18,1,2,1,2,1,2,2,1993,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,4.4e+07,NA,NA,90,50,2,NA,NA,NA,NA,22,12,10,6,5,1,2,3,20,9542000,3310000,240000,1.4e+07,3645000,"Uruguay"
51,3,2,2,NA,NA,NA,2,1959,1,4,1,1,0,0,1,0,2,NA,NA,NA,NA,1,1,3,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,0,NA,90,-9,NA,-9,NA,NA,"Uruguay"
15,1,3,2,NA,NA,NA,1,1945,2,NA,2,NA,NA,NA,2,NA,2,NA,1,-9,NA,1,1,1,1.08e+09,0,10,75,96,2,NA,NA,NA,NA,700,550,150,50,0,500,1300,8,8,5.1e+08,450000,360000,9.6e+07,1.8e+07,"Uruguay"
15,1,3,2,NA,NA,NA,2,1935,1,90,1,0,NA,NA,1,0,2,NA,2,NA,NA,1,1,1,-9,0,0,65,24,1,10000000,1,90,0,365,300,65,40,30,-9,178,12,-9,-9,-9,-9,-9,-9,"Uruguay"
15,1,2,2,NA,NA,NA,5,1992,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,2,1,3.6e+07,NA,NA,80,133,1,30000,1,100,0,29,15,14,11,4,0,0,NA,-9,1e+07,1e+07,600000,2.1e+07,-9,"Uruguay"
15,1,1,2,NA,NA,NA,5,1988,2,NA,1,0,NA,NA,1,-9,2,NA,2,NA,NA,2,2,1,-9,NA,NA,50,144,2,NA,NA,NA,NA,8,5,3,3,2,0,0,NA,0,-9,-9,480000,-9,1600000,"Uruguay"
15,1,1,2,NA,NA,NA,5,1975,2,NA,1,0,NA,NA,2,NA,2,NA,2,NA,NA,2,2,1,8e+05,NA,NA,7,84,1,100000,1,100,0,7,4,3,3,1,0,0,NA,1,-9,3600000,250000,-9,3e+05,"Uruguay"
15,1,3,2,NA,NA,NA,2,1999,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,267799000,NA,NA,70,144,1,2000000,1,60,4e+05,350,150,200,50,40,60,0,NA,70,1.7e+08,8.5e+07,8500000,267799000,-9,"Uruguay"
15,1,3,2,NA,NA,NA,2,1962,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,73295000,NA,NA,70,144,2,NA,NA,NA,NA,115,80,35,0,10,70,0,NA,-9,32597000,3125797,610870,51076000,-9,"Uruguay"
15,1,1,2,NA,NA,NA,2,1999,2,NA,1,1,0,0,2,NA,2,NA,2,NA,NA,1,1,1,-9,NA,NA,-9,60,2,NA,NA,NA,NA,10,8,2,0,8,0,0,NA,30,-9,-9,-9,-9,-9,"Uruguay"
15,1,2,2,NA,NA,NA,2,1964,2,NA,2,NA,NA,NA,1,0,2,NA,2,NA,NA,1,1,1,3.6e+07,0,0,20,40,2,NA,NA,NA,NA,29,12,17,3,9,-9,0,NA,50,5e+05,2.1e+07,1000000,3.3e+07,1.5e+07,"Uruguay"
17,1,3,2,NA,NA,NA,2,1986,1,-9,1,1,13,0,1,0,2,NA,2,NA,NA,1,1,1,1.5e+08,0,0,70,100,1,6000000,1,10,0,100,80,20,10,50,20,0,NA,25,7.5e+07,-9,20000000,-9,1.2e+08,"Uruguay"
52,2,1,1,2,1,2,5,1987,2,NA,1,1,2,0,2,NA,2,NA,NA,NA,NA,1,1,2,-9,NA,NA,NA,NA,1,810000,1,60,1e+05,15,NA,NA,NA,NA,NA,0,NA,100,-9,NA,-9,NA,NA,"Uruguay"
18,1,1,2,NA,NA,NA,5,1994,2,NA,2,NA,NA,NA,2,NA,2,NA,-7,NA,NA,1,2,1,5.5e+07,NA,NA,100,9,1,400000,1,30,0,9,7,2,0,7,-9,0,NA,3,3e+05,120000,60000,4e+07,250000,"Uruguay"
24,1,3,1,13,2,NA,1,2012,2,NA,1,-9,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,1.892e+09,0,0,70,168,1,45000000,1,50,9e+06,128,53,75,-9,-9,-9,4,12,-9,1.48e+08,1392300000,27000000,1657484000,1.8e+09,"Uruguay"
19,1,3,1,2,1,2,2,1948,2,NA,-9,NA,NA,NA,1,-9,2,NA,2,NA,NA,1,1,1,2.749e+09,0,0,30,144,1,51000000,1,-9,0,-9,-9,-9,-9,-9,-9,-9,NA,-9,2.58e+08,1.76e+09,37000000,2.56e+09,4.4e+08,"Uruguay"
19,1,3,1,3,1,2,5,1890,1,-9,1,1,0,30,1,-9,1,-9,2,NA,NA,1,2,1,-9,0,0,70,168,1,-9,NA,NA,0,636,540,96,50,-9,400,9,6,-9,-9,-9,-9,-9,-9,"Uruguay"
21,1,3,1,3,1,2,1,1837,2,NA,1,1,1,0,2,NA,2,NA,2,NA,NA,1,1,1,1195107689,0,0,95,55,1,90000000,1,70,2.6e+07,337,290,47,8,20,262,-9,NA,15,237254000,8.4e+08,60000000,1.2e+09,1.8e+08,"Uruguay"
21,1,2,2,NA,NA,NA,2,1985,1,30,1,0,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,3.6e+07,NA,NA,80,44,1,5000000,1,100,1e+06,23,17,6,4,10,3,0,NA,-9,1.8e+07,1.2e+07,1500000,3.2e+07,-9,"Uruguay"
24,1,2,2,NA,NA,NA,2,1995,2,NA,1,0,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,61266973,NA,NA,60,44,2,NA,NA,NA,NA,26,15,11,1,4,10,1,12,-9,17138000,30183000,353000,59781000,9e+06,"Uruguay"
52,2,3,2,NA,NA,NA,2,1946,2,NA,1,2,0,0,2,NA,-9,NA,NA,NA,NA,1,1,2,7.4e+08,NA,NA,NA,NA,1,13000000,1,40,0,119,NA,NA,NA,NA,NA,0,NA,100,100100000,NA,1400000,NA,NA,"Uruguay"
51,3,3,2,NA,NA,NA,2,1900,2,NA,1,0,NA,NA,1,0,2,NA,NA,NA,NA,1,1,3,8.09e+08,NA,NA,NA,NA,1,4500000,1,80,0,130,NA,NA,NA,NA,NA,20,1,78,8e+07,NA,1500000,NA,NA,"Uruguay"
24,1,1,2,NA,NA,NA,2,1999,2,NA,2,NA,NA,NA,2,NA,2,NA,-9,NA,NA,1,1,1,6e+06,NA,NA,-9,-9,1,400000,2,NA,0,5,-9,-9,-9,-9,-9,0,NA,80,3e+05,-9,30000,-9,-9,"Uruguay"
24,1,3,2,NA,NA,NA,2,1954,2,NA,-9,NA,NA,NA,-9,NA,2,NA,2,NA,NA,1,1,1,561640999,NA,NA,-9,40,1,-9,NA,NA,0,133,90,43,14,51,25,7,12,80,215446000,-9,3000000,260050000,5e+08,"Uruguay"
24,1,3,2,NA,NA,NA,2,1979,1,2,1,0,NA,NA,2,NA,1,2,2,NA,NA,1,1,1,255826342,NA,NA,100,40,1,3000000,1,100,0,139,89,50,16,30,43,0,NA,60,1e+08,4.5e+07,3241749,169891000,2.2e+07,"Uruguay"
24,1,3,2,NA,NA,NA,2,1995,2,NA,2,NA,NA,NA,1,0,2,NA,2,NA,NA,1,1,1,5.8e+08,0,0,70,40,1,31800000,2,NA,0,140,-9,-9,-9,-9,-9,10,4,-9,-9,-9,-9,429400000,-9,"Uruguay"
24,1,3,1,3,1,2,2,1961,2,NA,1,4,-9,-9,1,-9,-9,NA,2,NA,NA,1,1,1,2669461000,NA,NA,65,90,1,400000000,2,NA,4e+08,409,-9,-9,267,129,-9,10,-9,100,6e+08,9.5e+08,14000000,1.703e+09,-9,"Uruguay"
24,1,3,1,2,2,NA,1,-9,1,-9,1,-9,NA,NA,-9,NA,1,-9,1,-9,NA,1,1,1,-9,-9,-9,-9,-9,1,-9,NA,NA,-9,-9,-9,-9,-9,-9,-9,-9,NA,-9,-9,-9,-9,-9,-9,"Uruguay"
25,1,1,2,NA,NA,NA,5,1985,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,2,1,6800000,NA,NA,95,60,2,NA,NA,NA,NA,6,3,3,0,3,0,0,NA,100,-9,-9,30000,-9,2300000,"Uruguay"
25,1,1,2,NA,NA,NA,2,2007,2,NA,1,1,3,30,2,NA,2,NA,2,NA,NA,1,1,1,15450000,NA,NA,80,60,1,551000,2,NA,0,14,10,4,6,0,4,0,NA,2,3850000,8250000,746116,13120288,13050000,"Uruguay"
25,1,2,2,NA,NA,NA,2,1972,1,365,1,1,1,0,2,NA,1,60,-9,NA,NA,1,1,1,7.6e+07,-7,-7,72,144,1,3500000,1,100,0,48,35,13,3,5,27,0,NA,20,5.4e+07,5500000,3400000,62900000,12500000,"Uruguay"
25,1,2,2,NA,NA,NA,2,2003,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,-9,NA,NA,100,48,2,NA,NA,NA,NA,20,17,3,4,5,8,0,NA,15,-9,-9,150000,-9,-9,"Uruguay"
52,2,1,1,2,2,NA,2,2007,2,NA,1,4,1,0,2,NA,2,NA,NA,NA,NA,1,1,2,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,0,NA,20,-9,NA,1000000,NA,NA,"Uruguay"
26,1,3,2,NA,NA,NA,2,1991,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,1,1,263192000,NA,NA,15,44,2,NA,NA,NA,NA,134,90,44,3,40,-9,0,NA,-9,83449000,1.06e+08,2850000,2.52e+08,4.2e+07,"Uruguay"
28,1,1,2,NA,NA,NA,3,2009,2,NA,1,0,NA,NA,2,NA,2,NA,-7,NA,NA,1,1,1,4265677,NA,NA,100,48,1,620000,1,100,0,5,3,2,3,0,0,0,NA,100,1680000,1500000,60000,3300000,980000,"Uruguay"
51,3,1,2,NA,NA,NA,2,2005,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,3,1.1e+07,NA,NA,NA,NA,1,810000,1,100,0,23,NA,NA,NA,NA,NA,0,NA,0,-9,NA,300000,NA,NA,"Uruguay"
51,3,2,1,2,1,2,2,1935,2,NA,1,1,2,0,2,NA,2,NA,NA,NA,NA,1,1,3,1e+08,NA,NA,NA,NA,2,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,6,12,50,-9,NA,720000,NA,NA,"Uruguay"
20,1,2,2,NA,NA,NA,2,1967,2,NA,1,2,0,0,2,NA,2,NA,2,NA,NA,1,1,1,1e+08,NA,NA,25,60,1,1500000,1,20,-9,30,15,15,4,6,5,7,12,4,2.7e+07,2.9e+07,540000,5.7e+07,4e+07,"Uruguay"
20,1,1,2,NA,NA,NA,3,2007,1,7,2,NA,NA,NA,2,NA,-9,NA,1,5,24,1,2,1,9e+06,NA,NA,70,50,1,600000,1,50,0,6,4,2,3,1,0,2,3,100,8e+05,4500000,45000,-9,1200000,"Uruguay"
36,1,1,2,NA,NA,NA,2,1983,2,NA,1,1,6,0,2,NA,2,NA,1,0,NA,1,1,1,8e+06,NA,NA,60,44,2,NA,NA,NA,NA,11,6,5,3,3,0,0,NA,-9,-9,-9,-9,-9,-9,"Uruguay"
52,2,1,2,NA,NA,NA,2,1928,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,-9,NA,NA,NA,NA,1,-9,NA,NA,0,12,NA,NA,NA,NA,NA,0,NA,99,-9,NA,-9,NA,NA,"Uruguay"
33,1,3,2,NA,NA,NA,2,1974,2,NA,1,0,NA,NA,1,0,2,NA,2,NA,NA,1,1,1,2264280000,0,0,85,88,1,3000000,2,NA,2e+06,117,98,19,-9,-9,72,0,NA,-9,78303034,38919862,2402656,1.2e+08,1.4e+07,"Uruguay"
52,2,0,2,NA,NA,NA,2,2012,-9,NA,-9,NA,NA,NA,-9,NA,-9,NA,NA,NA,NA,1,2,2,6408063,NA,NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,4,4,2,1700000,NA,31582,NA,NA,"Uruguay"
45,3,2,2,NA,NA,NA,2,2000,2,NA,1,1,12,0,2,NA,2,NA,NA,NA,NA,1,1,6,-9,NA,NA,NA,NA,1,-9,NA,NA,0,-9,NA,NA,NA,NA,NA,0,NA,2,-9,NA,-9,NA,NA,"Uruguay"
45,3,3,2,NA,NA,NA,2,1963,1,120,1,0,NA,NA,2,NA,1,60,NA,NA,NA,1,1,4,4.4e+08,NA,NA,NA,NA,1,6000000,1,100,7e+06,250,NA,NA,NA,NA,NA,150,8,-9,1.7e+08,NA,2000000,NA,NA,"Uruguay"
51,3,1,2,NA,NA,NA,5,2015,1,3,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,6,1.5e+07,NA,NA,NA,NA,1,450000,2,NA,0,13,NA,NA,NA,NA,NA,0,NA,40,4e+06,NA,20000,NA,NA,"Uruguay"
52,2,3,1,2,1,2,5,1999,1,30,1,4,2,0,1,2,2,NA,NA,NA,NA,1,1,2,97200000,NA,NA,NA,NA,1,9000000,2,NA,0,117,NA,NA,NA,NA,NA,0,NA,20,5e+07,NA,140000,NA,NA,"Uruguay"
51,3,2,2,NA,NA,NA,2,1996,1,7,1,2,3,0,2,NA,1,30,NA,NA,NA,1,1,6,1.4e+08,NA,NA,NA,NA,1,50000000,1,80,1700000,43,NA,NA,NA,NA,NA,1,12,60,3.6e+07,NA,650000,NA,NA,"Uruguay"
51,3,2,2,NA,NA,NA,2,1961,2,NA,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,3,2.22e+08,NA,NA,NA,NA,1,2500000,2,NA,0,50,NA,NA,NA,NA,NA,0,NA,40,3.6e+07,NA,775000,NA,NA,"Uruguay"
50,3,1,2,NA,NA,NA,3,2007,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,6,6800000,NA,NA,NA,NA,1,300000,1,30,0,-9,NA,NA,NA,NA,NA,0,NA,30,3e+06,NA,60000,NA,NA,"Uruguay"
50,3,1,2,NA,NA,NA,5,2004,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,6,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,2,6,0,-9,NA,-9,NA,NA,"Uruguay"
50,3,1,2,NA,NA,NA,5,1992,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,6,15476259,NA,NA,NA,NA,1,400000,1,90,0,12,NA,NA,NA,NA,NA,0,NA,100,2722004,NA,574274,NA,NA,"Uruguay"
34,1,1,2,NA,NA,NA,2,1975,2,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,NA,1,2,1,3e+06,NA,NA,45,84,2,NA,NA,NA,NA,7,5,2,5,0,0,0,NA,6,2600000,100080,72000,4200000,1e+05,"Uruguay"
52,2,2,2,NA,NA,NA,2,1942,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,1.4e+08,NA,NA,NA,NA,2,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,0,NA,-9,-9,NA,-9,NA,NA,"Uruguay"
32,1,1,1,3,2,NA,2,2015,2,NA,1,1,1,0,2,NA,2,NA,2,NA,NA,1,1,1,25753826,0,0,-9,40,2,NA,NA,NA,NA,5,5,0,1,2,2,0,NA,40,2344288,11128330,54765,1.4e+07,106726,"Uruguay"
19,1,1,2,NA,NA,NA,5,2002,2,NA,1,0,NA,NA,2,NA,2,NA,1,0,NA,1,1,1,6958000,NA,NA,80,44,2,NA,NA,NA,NA,6,4,2,0,4,0,0,NA,100,9e+05,4e+06,24000,4924000,1e+05,"Uruguay"
51,3,1,2,NA,NA,NA,2,2002,2,NA,1,1,1,0,2,NA,2,NA,NA,NA,NA,1,2,3,25677000,NA,NA,NA,NA,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,0,NA,90,2924000,NA,140000,NA,NA,"Uruguay"
52,2,3,1,30,1,2,2,2003,1,4,1,1,13,0,1,1,2,NA,NA,NA,NA,1,1,2,331329523,NA,NA,NA,NA,1,3184000,1,15,0,270,NA,NA,NA,NA,NA,30,1,90,6e+07,NA,1800000,NA,NA,"Uruguay"
51,3,1,2,NA,NA,NA,2,2002,2,NA,-9,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,2,3,39508852,NA,NA,NA,NA,2,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,0,NA,5,3946208,NA,235675,NA,NA,"Uruguay"
33,1,2,2,NA,NA,NA,2,1970,2,NA,1,0,NA,NA,2,NA,2,NA,2,NA,NA,1,2,1,876660394,0,-7,-9,60,2,NA,NA,NA,NA,24,13,11,5,8,0,0,NA,-9,2.1e+07,5e+07,182000,7.2e+07,-9,"Uruguay"
52,2,3,1,130,1,1,2,1977,2,NA,1,1,2,0,2,NA,2,NA,NA,NA,NA,1,1,2,1.08e+09,NA,NA,NA,NA,1,150000000,1,30,0,102,NA,NA,NA,NA,NA,8,5,50,1.8e+08,NA,250000,NA,NA,"Uruguay"
60,3,1,2,NA,NA,NA,5,1988,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,6,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,0,NA,90,-9,NA,30000,NA,NA,"Uruguay"
52,2,1,2,NA,NA,NA,2,2006,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,2,2.6e+07,NA,NA,NA,NA,2,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,0,NA,10,3e+05,NA,42000,NA,NA,"Uruguay"
51,3,1,2,NA,NA,NA,2,2001,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,1,3,-9,NA,NA,NA,NA,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,0,NA,100,-9,NA,-9,NA,NA,"Uruguay"
